UnivSize,MA_h,Threshold,Hold_h,TopN,Sharpe,Sortino,Ann_Ret,MaxDD,Total_Ret,Win_Rate,Trades
40,156,-0.8,13,3,-0.695514528610456,-0.8866667083531503,-0.49146402949240475,-0.9980120124906982,-0.9933527873993683,0.48828920570264767,1964
40,208,-0.8,13,10,-0.6991104559785708,-0.9118498433108357,-0.44207754151836254,-0.9959002286763539,-0.9867848178880948,0.4809707666850524,1813
40,208,-0.8,13,3,-0.700522480898698,-0.9112322155302796,-0.4307501616854056,-0.9948719715532387,-0.9846612006717752,0.4824986537425956,1857
40,156,-0.6,13,5,-0.7043724964247668,-0.9789008956792409,-0.6009831347373502,-0.9997369446122546,-0.9988991978430554,0.4840721764312765,4489
40,104,-0.8,13,10,-0.715459843475039,-0.953012734482845,-0.45346428125296934,-0.9946405119179752,-0.9886583115605263,0.48362600854295207,2107
40,52,-0.2,8,5,-0.7196710499188321,-1.0439506428471392,-0.6228052743464366,-0.9999098008717835,-0.9992745372330962,0.4781954887218045,9310
40,52,-0.8,13,10,-0.7280860350322256,-0.9183212985183709,-0.4773119130462229,-0.995734681409537,-0.9918525351884537,0.48305448305448306,2331
40,156,-0.4,13,3,-0.7289698290237282,-1.0035069429455672,-0.7118038718732238,-0.9999882707766237,-0.9999013552697934,0.4842363024181206,6534
80,104,-0.8,8,10,-0.7302188770027269,-1.0223921569499974,-0.4523923370636721,-0.9936283494414568,-0.9884923442282366,0.47979300147856085,4058
40,156,-0.8,13,10,-0.7302532760400028,-0.9396323612900503,-0.4734950184334964,-0.9970671373948987,-0.9914009558149588,0.48877284595300263,1915
40,156,-0.8,13,5,-0.7313728833002813,-0.9346808187274296,-0.4968551868995035,-0.9978623446058045,-0.9938578263413174,0.4875130072840791,1922
40,156,-0.2,8,10,-0.7354107453658568,-1.0040687371543158,-0.6439603428779883,-0.9998611592613299,-0.9995271056488348,0.4799688404184287,8986
40,52,-0.4,8,5,-0.736048605346319,-0.9882661080633545,-0.6254294993282175,-0.9999310329239487,-0.9993111331568738,0.4780126336248785,8232
40,156,-0.4,13,10,-0.7414586185155949,-0.9985091806246464,-0.707585367964275,-0.9999833596074009,-0.9998901338347094,0.48203400705806865,6234
60,52,-0.8,13,10,-0.7426036103582315,-0.9726895640384827,-0.5087704703279038,-0.9968184832151448,-0.9948577619149233,0.4799478317574177,3067
40,208,-0.6,13,3,-0.7442769038232345,-1.017800199821797,-0.6536173488368096,-0.9999048870695847,-0.9996143235249386,0.4787678767876788,4545
40,156,-0.4,13,5,-0.7477918396440969,-1.0068868706580925,-0.7171853424455937,-0.9999881157591518,-0.9999142211185728,0.4836311877273446,6323
20,208,-0.4,8,3,-0.7521861054566007,-1.0443122123121535,-0.5617933346096128,-0.9990928536365807,-0.997795185055662,0.48535708169207054,5839
40,208,-0.8,13,5,-0.7562136562071161,-0.9651018834672758,-0.46719660661279716,-0.9969146963886063,-0.9906083849920383,0.4807903402854007,1822
40,156,-0.6,13,10,-0.7610120548976843,-1.0584874948006848,-0.6194585859654435,-0.9998149044875577,-0.9992254348368091,0.4825425246195166,4468
20,52,-0.6,13,5,-0.7619310179378229,-1.0339606687496463,-0.5527337894065341,-0.9986268742436308,-0.9974339679787061,0.4822261072261072,3432
20,52,-0.6,13,10,-0.7628115978609343,-1.0333376714171874,-0.5527252839102823,-0.9986285971480837,-0.9974336061687102,0.48244587478057344,3418
40,52,-0.2,8,10,-0.7675132917946264,-1.0990376716978218,-0.637454534271855,-0.9999126189604831,-0.9994591592860884,0.4794550648209185,9102
20,208,-0.6,13,10,-0.7774501437902058,-1.0414101950495604,-0.5413270603772844,-0.998486933125886,-0.9969072109716222,0.47481764501563045,2879
40,104,-0.8,13,3,-0.7794330231740286,-1.0329559001954487,-0.5064419028346898,-0.997512741815536,-0.9946742672215726,0.4850985786336543,2181
40,208,-0.6,13,5,-0.7879111201937604,-1.0874420959424407,-0.6492528296227069,-0.9998862870436286,-0.9995768041969537,0.4750853242320819,4395
20,52,-0.2,8,5,-0.7976380629383686,-1.0894195004615688,-0.5957475887428352,-0.9997485423446135,-0.9987874959170149,0.4794425087108014,7175
60,52,-0.8,13,5,-0.798976778785605,-1.0295378988044988,-0.536421752521228,-0.9982673142121883,-0.9966534068104532,0.4801536491677337,3124
20,208,-0.6,13,5,-0.8000214308483362,-1.071492371089943,-0.54907311505992,-0.9986664291167616,-0.9972741103074779,0.4747054747054747,2886
40,208,-0.6,13,10,-0.8112355464811836,-1.1182414587384568,-0.6531176257337845,-0.9998928536915296,-0.9996101790945618,0.47567937885361955,4379
60,52,-0.2,8,10,-0.8122724418923878,-1.164829522723038,-0.6252273382146346,-0.9999001792067862,-0.9993083718824853,0.4781846513439813,10268
20,52,-0.6,13,3,-0.8145480572016538,-1.0995098304294761,-0.5760537922647264,-0.9990264155722499,-0.9982747791720853,0.4815027244049326,3487
40,208,-0.8,4,5,-0.8197853993589292,-1.0928364879244183,-0.36648685883569043,-0.9806218489848935,-0.9661002562561127,0.48023088023088023,3465
20,104,-0.6,13,10,-0.8203840933003779,-1.0798739647141349,-0.5485857279772206,-0.9982958005189178,-0.9972521903177737,0.4810951760104302,3068
40,208,-0.2,8,10,-0.8205776091489387,-1.170231025941713,-0.648519363063115,-0.9999190611506333,-0.999570198787878,0.4833572929337609,9043
40,208,-0.8,4,3,-0.8215237609958548,-1.08987660859475,-0.36880807575016883,-0.9793312612765049,-0.9670104114409774,0.481681340528259,3521
20,208,-0.6,13,3,-0.826157682983443,-1.106789413647092,-0.560924429392891,-0.998971485167253,-0.9977625648385889,0.473449811579308,2919
20,156,-0.6,13,10,-0.8265853864148339,-1.1287354169762784,-0.5404298018347753,-0.99896448251839,-0.9968620722875463,0.47580372250423014,2955
20,104,-0.6,13,3,-0.8280606957237641,-1.0909063564296806,-0.5575473778042852,-0.9986635693195456,-0.9976317864147964,0.48175416133162613,3124
40,208,-0.8,4,10,-0.8307322055362958,-1.1141109750870022,-0.36555502996731504,-0.9804162171145239,-0.9657288196936727,0.47949985460889794,3439
20,104,-0.8,8,10,-0.8365453649507109,-1.1271432674619872,-0.36580649424750233,-0.9701147204489459,-0.9658294011324747,0.48689823278488725,1641
40,52,-0.2,8,3,-0.8370711457119792,-1.18089517141608,-0.6640049208295791,-0.9999670849592248,-0.9996922593179056,0.47930082796688134,9783
20,104,-0.6,13,5,-0.8421746344891236,-1.109298340692315,-0.5561348311949944,-0.9984961035529195,-0.9975751540449188,0.48032520325203254,3075
20,156,-0.6,13,5,-0.8424800353111415,-1.1491827216230832,-0.5449749220456968,-0.9990380460456152,-0.9970849917793032,0.47548190733851875,2957
40,52,-0.6,8,10,-0.8450127786916516,-1.1369915273971696,-0.5838554980692099,-0.9994536677217806,-0.9984967259479758,0.4808137611644062,6046
60,52,-0.2,8,5,-0.8459915843295569,-1.2240810447689146,-0.6123802554738277,-0.9998542310325681,-0.9991120262152469,0.4805848286338175,10533
40,104,-0.6,8,10,-0.8472334950435667,-1.2276472110716754,-0.6104856537207688,-0.9996252551604491,-0.9990793384685247,0.47824603310015357,5861
20,156,-0.6,8,3,-0.8480431570168112,-1.1570043567836463,-0.516471073905254,-0.9980205605527779,-0.9954262061954952,0.4781750924784217,4055
20,104,-0.8,8,3,-0.8499084025683042,-1.1428696943570829,-0.36900617420429327,-0.9712146899115195,-0.9670870977589333,0.48548972188633616,1654
20,104,-0.8,8,5,-0.8525668456395259,-1.1438081764062635,-0.37068388417927356,-0.9717773160120057,-0.9677304001165127,0.48722627737226276,1644
20,156,-0.6,13,3,-0.8536832824511386,-1.169685077893029,-0.5477841587925096,-0.9990812156059289,-0.9972158084598989,0.4769846564376251,2998
80,104,-0.8,8,3,-0.8553094428814624,-1.1604128986140188,-0.5202973982011472,-0.9977848081774923,-0.9956878379259476,0.4877934272300469,4260
40,208,-0.2,8,5,-0.8655144350246105,-1.2425133392490397,-0.6644903417144175,-0.999946799865931,-0.9996955404011869,0.4835547810934437,9182
40,156,-0.6,8,5,-0.866223923909615,-1.182646357649107,-0.6083468672114423,-0.9996011635799806,-0.9990411916318577,0.47960251046025104,5736
80,52,-0.6,8,10,-0.8823465588576486,-1.2621657425034887,-0.5775825149127878,-0.9994703289036057,-0.9983203726139652,0.47879666545849947,8277
20,156,-0.8,4,3,-0.8903693999878474,-1.2105278720957584,-0.3349123508866836,-0.9662858043496022,-0.9513809646218271,0.47619047619047616,2331
80,52,-0.4,8,10,-0.8948681258542237,-1.2382695816044975,-0.6042260659610738,-0.9997112802655562,-0.9989638247296906,0.4790508339952343,10072
60,52,-0.6,8,10,-0.9024405932182117,-1.2656244364341367,-0.5938880035152535,-0.9996736576203686,-0.9987455279458414,0.48157248157248156,7326
20,208,-0.6,8,3,-0.9026663948012082,-1.2583425515480908,-0.533135333098239,-0.9981912222374285,-0.9964734579396383,0.4743426091396477,3917
40,52,-0.4,8,3,-0.9045301259444112,-1.2456780216213594,-0.6638875946748863,-0.9999620452875763,-0.9996914617059499,0.48116959064327486,8550
60,104,-0.8,8,10,-0.9048138671264745,-1.2380693966263365,-0.48139095809240595,-0.9972976677594672,-0.9923123095263883,0.47833827893175074,3370
20,208,-0.6,8,5,-0.9053786525803017,-1.2647936244672815,-0.5316945979170138,-0.9981446477035985,-0.9963919684726683,0.4733142410830513,3841
40,208,-0.4,8,3,-0.909121760042602,-1.2980394122945214,-0.6573921605616454,-0.9999301240880692,-0.9996444172658124,0.4853352805160034,8217
60,156,-0.6,8,5,-0.912014338473949,-1.2379857041446534,-0.6209411820667983,-0.9997391031230716,-0.9992475309158999,0.48324294256709777,7191
20,208,-0.6,8,10,-0.9201540797268289,-1.2836833872392508,-0.5360246232544811,-0.9982681264938943,-0.996632092878803,0.472684703433923,3844
20,52,-0.2,8,10,-0.9211772262613314,-1.2481893897343213,-0.6286028239890878,-0.999854538500385,-0.9993532441394267,0.48122098748065834,7109
80,104,-0.8,8,5,-0.9303583376471062,-1.2846070935708305,-0.5192119497018635,-0.997448862726587,-0.9956149687832851,0.48010674429888406,4122
40,52,-0.8,8,5,-0.9317487394261198,-1.1902713107441925,-0.4939590650468819,-0.9969947099130766,-0.9935908144642878,0.4983240223463687,2685
40,104,-0.6,8,5,-0.9340566780730184,-1.3308187595319838,-0.6321786942404073,-0.9997549672698336,-0.9993980111670464,0.47765975383577813,5931
20,52,-0.2,8,3,-0.9380845738496395,-1.2900085497338127,-0.645736285443163,-0.999901460107549,-0.9995443169128531,0.4783015088796902,7489
60,52,-0.4,8,5,-0.9383286481565092,-1.295404670385156,-0.6474223753200488,-0.9999415740251739,-0.9995601531813553,0.4761854804867814,9532
60,104,-0.6,8,10,-0.9395861661892251,-1.3587517457956995,-0.6450855449670696,-0.9998304345209679,-0.9995380743653998,0.4764894656062509,7167
20,156,-0.6,8,5,-0.9408614074744321,-1.2813278867633102,-0.5380068322855054,-0.998594388062477,-0.9967373200353704,0.4778251064896016,3991
40,104,-0.8,8,10,-0.9413144461324812,-1.2965776971031495,-0.48249172859789824,-0.9952298522925342,-0.9924324684429718,0.4809190031152648,2568
60,104,-0.2,8,10,-0.9423226544490497,-1.3040929335788782,-0.6567029018961308,-0.9998848434360097,-0.999639079159569,0.480530802014723,10324
40,52,-0.8,8,10,-0.9507251747239341,-1.2167197928273117,-0.4968283103459007,-0.9970003944593886,-0.9938553933783127,0.4931972789115646,2646
40,156,-0.2,8,3,-0.9571423260692998,-1.309048773286978,-0.7025245374114006,-0.9999668808198531,-0.9998752288446757,0.481614539306847,9464
20,208,-0.4,8,10,-0.957525896199333,-1.3021359978197369,-0.6122014725552394,-0.999597696568977,-0.9991089851819308,0.48241294407316215,5686
40,156,-0.2,8,5,-0.9580735547142946,-1.2905000707834404,-0.7092998866881639,-0.9999711148713616,-0.9998948209843888,0.48032014033548953,9121
80,208,-0.4,8,3,-0.9612485145461821,-1.387051391077933,-0.6420665736109685,-0.9998951193726651,-0.9995081356455989,0.48507893723527146,10388
40,104,-0.8,8,5,-0.9617642118732732,-1.3231017206829105,-0.4870298972108107,-0.9954845420357928,-0.9929108605761301,0.48142414860681115,2584
20,156,-0.6,8,10,-0.9662731749008892,-1.3152341192542718,-0.5441721875981358,-0.9987276513153438,-0.997046648188855,0.4768611670020121,3976
20,156,-0.8,4,5,-0.9673257793289235,-1.3021894251196708,-0.351239864480538,-0.9715760771543526,-0.959563537729536,0.4764808362369338,2296
40,104,-0.2,8,10,-0.9684134978909652,-1.3250368789303106,-0.7052131697233841,-0.9999512296458667,-0.9998833513082324,0.4797275024722558,9101
20,156,-0.8,4,10,-0.9689804200835215,-1.3053435229635846,-0.351260629882047,-0.9715828217209547,-0.9595731326898945,0.47619047619047616,2289
20,208,-0.4,8,5,-0.9693025262692614,-1.3163592746570043,-0.6164018962550648,-0.999624410801084,-0.9991781010444003,0.48283111422564823,5708
20,104,-0.6,8,5,-0.975190582063628,-1.2826826261273785,-0.5613085222940406,-0.9986699697812802,-0.9977770354780484,0.48497434644515025,4093
20,52,-0.4,8,10,-0.9767877259879477,-1.2735183676989847,-0.6196826857134101,-0.999783559717996,-0.9992288103181771,0.48226477935054124,6005
20,208,-0.2,8,5,-0.9773951677077644,-1.3180513897714896,-0.661315578882254,-0.9998673342459481,-0.9996735213580618,0.4857758620689655,6960
40,156,-0.8,4,3,-0.9830753212768112,-1.3366720710397646,-0.44119333225117185,-0.9915039361301883,-0.9866287473749483,0.4794069192751236,3642
80,208,-0.4,8,5,-0.9866885434630019,-1.4500743431619532,-0.6372389516585886,-0.999887384466894,-0.9994567703343428,0.4895628200078771,10156
40,156,-0.8,4,10,-0.9866901252438363,-1.364699934591041,-0.4304088660105916,-0.9899543473602817,-0.9845928861817144,0.4757446808510638,3525
40,156,-0.6,8,10,-0.9879381178002,-1.3515252153986426,-0.6378596313722368,-0.9997768830627576,-0.9994636237420546,0.48019714838936806,5681
80,104,-0.4,8,10,-0.9996345858007603,-1.4625271490660758,-0.631236504787039,-0.9997690279961372,-0.9993864841275215,0.4769983035625187,10021
60,104,-0.8,8,5,-1.0001967088136605,-1.3560739014759704,-0.5188245981674677,-0.9982851132807729,-0.9955887081588821,0.47616262064931264,3419
80,104,-0.2,8,10,-1.0031602909826187,-1.371607942365742,-0.6348709844587036,-0.9997240785341729,-0.9994299230449303,0.4824867045662938,10906
80,208,-0.4,8,10,-1.0040535334224112,-1.4366904531558287,-0.6487427330529506,-0.9998845586008409,-0.9995722197792588,0.4845247603833866,10016
20,52,-0.4,8,5,-1.0097648948182893,-1.3125273596852964,-0.6326022722921703,-0.999828262929863,-0.9994031319913471,0.48159762337019313,6059
40,208,-0.2,8,3,-1.0104397043814497,-1.447147424665458,-0.7049873244029055,-0.9999738349849183,-0.9998826870934121,0.4808743169398907,9516
80,52,-0.2,8,10,-1.013590479725991,-1.4527466803576858,-0.6376585026802932,-0.9999134832983378,-0.9994614111634658,0.47669200476234086,10919
20,208,-0.2,8,10,-1.0145582910501496,-1.3678672447871947,-0.6699343783399756,-0.9998896554851702,-0.9997303164478264,0.48508430609597925,6939
40,156,-0.8,4,5,-1.0146801027808259,-1.3881690044727917,-0.4420451725715212,-0.9915783851103894,-0.9867791324082994,0.47470489038785835,3558
40,156,-0.6,8,3,-1.0172496571600178,-1.3822857834788038,-0.6506880508812896,-0.999842733634423,-0.9995894757540779,0.480823982582482,5971
60,52,-0.2,8,3,-1.017712422905478,-1.4562544649409626,-0.6879667346066849,-0.9999802499804494,-0.9998221905259357,0.47780438386443175,10858
40,52,-0.6,8,5,-1.0183830395212672,-1.3664707562326166,-0.6407995184334483,-0.9997916548112655,-0.9994950790198075,0.4763913678403375,6163
60,104,-0.6,8,3,-1.0227711753672402,-1.4935749045088218,-0.6720339944481877,-0.9999133885542991,-0.9997427789157209,0.4840397697540555,7644
20,208,-0.2,8,3,-1.02487730458227,-1.3964610744961765,-0.6865478350216004,-0.9999334956946774,-0.9998161077292465,0.48466768419592066,7207
20,104,-0.6,8,10,-1.0257728058957518,-1.3427141018623174,-0.5718354833589383,-0.9988891544147309,-0.9981433727665251,0.4850343473994112,4076
20,52,-0.4,8,3,-1.0291538945285572,-1.3333833390970335,-0.6469204558410955,-0.9999000316089331,-0.9995554895682278,0.48284665709270785,6267
20,104,-0.4,8,5,-1.0313180645728524,-1.4098479611093389,-0.6410300441946691,-0.9997905122542562,-0.9994974765862742,0.4760122490643076,5878
20,104,-0.4,8,10,-1.0361295803977857,-1.4162543470067914,-0.640756339088633,-0.9997893251086333,-0.9994946288375004,0.47541823147832024,5858
80,104,-0.6,8,10,-1.040778461125067,-1.490581989186333,-0.6614248262403952,-0.9998555703453295,-0.9996743013312872,0.4780403315600643,8083
60,156,-0.6,8,10,-1.0455156279159006,-1.4118060767452187,-0.6524269614544862,-0.9998651985098992,-0.9996043877075302,0.48243757934828607,7089
20,104,-0.2,8,5,-1.055600221201239,-1.4451735421312315,-0.6629292114215577,-0.999872757487036,-0.9996848791302847,0.484174989449993,7109
40,208,-0.6,8,3,-1.0567282635356354,-1.5135629174759913,-0.661143380758278,-0.9998645043197837,-0.9996722886659267,0.47533174549166385,5878
20,104,-0.2,8,10,-1.057233823462919,-1.4526248879465644,-0.6614515305727733,-0.9998685631681998,-0.9996744917419134,0.4831873410567957,7078
80,156,-0.2,8,5,-1.0622376722160158,-1.4781474707507702,-0.644604196342965,-0.9998428143422433,-0.9995334093182761,0.4860375981018434,10958
20,156,-0.4,8,5,-1.0674449305435636,-1.4571721086386604,-0.6302955170234446,-0.9998390533173852,-0.9993747816941096,0.4779513888888889,5760
20,52,-0.8,13,10,-1.0679150190299338,-1.3316663546352239,-0.49619087465984824,-0.9940372236896958,-0.993797445492288,0.46588693957115007,1539
40,104,-0.6,8,3,-1.068297919654099,-1.4907153406672342,-0.6848024327869459,-0.9999198825305694,-0.999808378959937,0.4812764571800716,6142
40,104,-0.2,8,5,-1.06861572455798,-1.4496183371260247,-0.7271235989839637,-0.99997151577046,-0.9999342046199582,0.47925177381208345,9302
60,208,-0.8,4,10,-1.0708761210234448,-1.4723907058246488,-0.45424898305257777,-0.995862898982606,-0.988778489035138,0.47594768344047883,4511
20,104,-0.6,8,3,-1.0762276087246965,-1.4046259356084223,-0.5879916849914675,-0.9991633713954271,-0.9986040352260204,0.4851674641148325,4180
80,156,-0.6,8,5,-1.0769453381145768,-1.4885233814383934,-0.6585772075194088,-0.9998794890424266,-0.9996534355343787,0.48338405356055997,8215
80,208,-0.2,8,5,-1.0775749174440632,-1.5921367148454983,-0.6358786479960749,-0.9999055263480048,-0.9994414846858455,0.48522592962996636,10999
60,208,-0.8,4,5,-1.080631025347325,-1.4666697438660532,-0.46197895024609803,-0.996127890161597,-0.989904708406052,0.47759226713532515,4552
60,104,-0.8,8,3,-1.0813398172344804,-1.4101526125720376,-0.5567342088151803,-0.9992125141765472,-0.9975993259996389,0.47855722806021017,3521
20,52,-0.6,8,5,-1.0840596719783684,-1.4522126568321652,-0.596608386959983,-0.9990767297993366,-0.9988065078327782,0.474183838851586,4319
20,104,-0.2,8,3,-1.0865775035865621,-1.4953870224024934,-0.6875764066329324,-0.9999233449772974,-0.9998205348137891,0.48062120189061447,7405
60,104,-0.4,8,10,-1.0909147868330853,-1.570077408019782,-0.6797166594100748,-0.9999310781336804,-0.9997842343752169,0.47420677746600476,9266
20,52,-0.8,13,3,-1.0934694428862308,-1.3587007256538037,-0.5033580605894292,-0.9946381673461578,-0.9944225546010815,0.46717654557042704,1569
40,208,-0.4,8,10,-1.0942605846630802,-1.4696638095078765,-0.7177755530554673,-0.9999822164148923,-0.999915539492092,0.4832904884318766,7780
20,156,-0.4,8,10,-1.095206362945423,-1.4919516799803803,-0.6370100732572654,-0.9998595037510222,-0.9994542240613925,0.476314872866597,5742
20,104,-0.4,8,3,-1.0955052159981673,-1.4930227015541764,-0.6660478341230627,-0.9998790753768322,-0.9997058644363727,0.47563384919328283,6074
80,156,-0.6,8,10,-1.0957332110032492,-1.5211361796653622,-0.6546172560538119,-0.9998796645295784,-0.999622501897252,0.481435489879548,8053
60,156,-0.8,4,3,-1.096782629019241,-1.4809321217544855,-0.4932514290149471,-0.9962716900882549,-0.9935240671523805,0.48105263157894734,4750
40,104,-0.8,8,3,-1.1049531786326392,-1.4691285224076223,-0.550167414738121,-0.9980819824188449,-0.9973227755044345,0.4750943396226415,2650
60,156,-0.8,4,10,-1.1063578003603374,-1.5208865780605243,-0.4799016749886078,-0.995052196969975,-0.9921471158192843,0.4770541958041958,4576
60,208,-0.4,8,5,-1.1091278430758205,-1.5738805464984134,-0.6826892820198769,-0.9999481638222292,-0.9997986470216409,0.4829368069759931,9289
40,208,-0.4,8,5,-1.1092789683419257,-1.507813607193514,-0.7172140106326943,-0.999980904881753,-0.99991428556457,0.48314892534655984,7863
20,52,-0.8,13,5,-1.1095028270454645,-1.382448788761738,-0.5073069883336474,-0.9949463093595571,-0.9947430877780383,0.46532728451069344,1543
60,52,-0.8,8,10,-1.1112421442398688,-1.4402178442289544,-0.5607937279361502,-0.998881790410998,-0.9977576221337754,0.4865878280934526,3467
40,208,-0.6,8,10,-1.1127853682079747,-1.5639738641311296,-0.668050986510746,-0.9998906437266378,-0.9997186963492826,0.4751469802244789,5613
40,104,-0.2,8,3,-1.1130704500610114,-1.6097510599379599,-0.7421884302928681,-0.9999856986965098,-0.9999568145760679,0.47372210223182143,9723
80,104,-0.2,8,5,-1.1141887307079437,-1.5987060584576744,-0.6520353806626893,-0.9998358674021282,-0.9996010712608403,0.48264984227129337,11095
60,208,-0.2,8,5,-1.121276360805126,-1.6663009848067354,-0.684332013902802,-0.9999501379333774,-0.9998062484535426,0.4822422729890574,10418
60,156,-0.4,8,3,-1.1218991379122798,-1.5832986018606245,-0.7092441557468194,-0.9999762118717549,-0.9998946713932929,0.48610253242742435,9714
40,208,-0.6,8,5,-1.1232576274973765,-1.578350432006388,-0.6721438066244294,-0.9999060445627763,-0.9997434167683498,0.47597173144876326,5660
80,156,-0.4,8,5,-1.1232723030485232,-1.5994751490367451,-0.6714150474120477,-0.9999182167946822,-0.9997391579935306,0.48128867498281114,10181
80,52,-0.2,8,5,-1.1276451275388986,-1.578757258804569,-0.6714061018727833,-0.9999434047705509,-0.9997391053393643,0.47817513668548894,11157
60,156,-0.6,8,3,-1.1340518848654333,-1.5525316850046655,-0.6892328456729016,-0.9999468593683511,-0.9998274705685205,0.4847115128955065,7522
60,208,-0.8,4,3,-1.1364102456927148,-1.5403439546272018,-0.48078555071328466,-0.9963780413287218,-0.9922455230938679,0.4772727272727273,4664
80,208,-0.8,4,5,-1.1366784939502634,-1.5983582373942415,-0.4986815396900163,-0.996870102714088,-0.9940212143616497,0.4733836802357709,5429
60,104,-0.2,8,3,-1.1370565511513937,-1.6080494047156795,-0.7079484301322367,-0.9999783198167523,-0.9998911411731906,0.4838531094297841,10838
20,156,-0.2,8,5,-1.1378537791581693,-1.543910517789873,-0.7051606450347706,-0.9999410988031675,-0.9998831971233145,0.47757035385901364,7178
20,52,-0.6,8,10,-1.138390138937696,-1.523622313646288,-0.6090874576650138,-0.9992923874955446,-0.9990545524809835,0.47348837209302325,4300
80,156,-0.8,4,5,-1.138760879862446,-1.5754983573227004,-0.5030891163744375,-0.995678032681061,-0.9944001226577327,0.47834788937409023,5496
40,104,-0.4,8,10,-1.1395043726193368,-1.6256503904244286,-0.7101169738578819,-0.9999589669817859,-0.9998969931759363,0.46999368288060644,7915
60,208,-0.2,8,10,-1.1404378342750656,-1.6687244409549338,-0.6995427134971399,-0.9999708100700401,-0.9998656526656878,0.48173828125,10240
80,208,-0.8,4,10,-1.1473407219487155,-1.6294410347042656,-0.4994845462760833,-0.9969008103534566,-0.9940918536914795,0.47382150177007637,5367
60,156,-0.2,8,10,-1.149974630748622,-1.5223213596510365,-0.7228953750550777,-0.9999767157159567,-0.9999262596413794,0.48157610297730175,10177
60,208,-0.4,8,3,-1.1509364779986342,-1.6261383014460338,-0.7030349932579676,-0.999974240077427,-0.9998768075115567,0.4833195192706175,9652
20,156,-0.4,8,3,-1.154216586414606,-1.5674806119893159,-0.6557523783438568,-0.999905271990684,-0.9996316039789809,0.4797902925756807,5913
20,156,-0.2,8,10,-1.1582261270546697,-1.5660278413227646,-0.7081104229854378,-0.9999456459373095,-0.9998915880480591,0.47719298245614034,7125
60,104,-0.6,8,5,-1.1594169154927592,-1.59114836846371,-0.7064808093772814,-0.9999589164515368,-0.9998870194148062,0.47675690456658465,7314
80,156,-0.2,8,10,-1.1617309673990197,-1.5985071686512409,-0.6764537468383546,-0.999932835276068,-0.9997673948585002,0.4840169992609017,10824
60,52,-0.6,8,5,-1.1623487255507237,-1.6141831479517235,-0.6752742201571189,-0.9999553072051249,-0.9997610337841242,0.4766604427847426,7498
80,104,-0.4,8,3,-1.1644303550070487,-1.6881987900237205,-0.7013389677454551,-0.9999606810041539,-0.9998714945901744,0.48257525401196466,10531
60,156,-0.8,4,5,-1.1650098310045693,-1.5816716536720201,-0.500354092945408,-0.9963921026934278,-0.9941675310924317,0.47656081227046876,4629
80,156,-0.6,8,3,-1.1708506009496256,-1.6190430437292493,-0.6890665530702685,-0.9999340819220361,-0.9998267849148257,0.48499765588373184,8532
20,52,-0.8,8,3,-1.1713482567347877,-1.5576491858237822,-0.447977036877547,-0.9882957234272617,-0.987786377895869,0.47191629955947134,1816
40,52,-0.8,8,3,-1.1724438954079064,-1.4722671217341163,-0.554146750435857,-0.9986741278576768,-0.9974934639280352,0.4941860465116279,2752
20,52,-0.8,8,5,-1.172517901855365,-1.5593256067725976,-0.4439161762385635,-0.9876421041799893,-0.9871043145118948,0.4752252252252252,1776
80,52,-0.4,8,5,-1.1750770899037,-1.6522415781053956,-0.6751041650501272,-0.9999315876234979,-0.99976010439556,0.4798102062554469,10327
20,52,-0.6,8,3,-1.1776678213476057,-1.6027680140924867,-0.6310667154021792,-0.9994859826907709,-0.9993843866940356,0.47368421052631576,4446
80,156,-0.4,8,10,-1.1783748572608204,-1.6521765913108368,-0.6832381640475081,-0.9999284499262993,-0.999801215064927,0.47950819672131145,10004
60,104,-0.4,8,5,-1.178375666472138,-1.6878470759739292,-0.7020875526967876,-0.9999618584900101,-0.9998738635250596,0.47254964426038015,9417
40,104,-0.4,8,3,-1.184915898424431,-1.6796829329366623,-0.7291994287897888,-0.9999834585074905,-0.9999378262216044,0.47761551352645437,8354
20,52,-0.8,8,10,-1.1880088872523167,-1.577660183315127,-0.4479077257594858,-0.9882848234986316,-0.9877750036252404,0.47401129943502823,1770
80,156,-0.4,8,3,-1.1911361567414243,-1.6802919957469888,-0.7031906863731028,-0.9999623911748794,-0.9998772855652207,0.48579654510556625,10420
60,104,-0.4,8,3,-1.1914111894732158,-1.6961642954607636,-0.7209261105625542,-0.9999837945903788,-0.9999222846518474,0.47890640999385625,9766
60,208,-0.2,8,3,-1.1951402701427052,-1.706063815113595,-0.7210212763305347,-0.999987805019955,-0.9999224809209164,0.48728695166247554,10737
40,156,-0.4,8,10,-1.208592041505556,-1.665992425276008,-0.7135890985918141,-0.9999778140868398,-0.9999057966784001,0.4804361770365619,7795
20,156,-0.2,8,3,-1.209797406630284,-1.645964606977445,-0.7233562698390432,-0.999965026862634,-0.9999271641358017,0.47557179591284343,7389
80,208,-0.2,8,10,-1.2112126878161626,-1.759429057422617,-0.6781304593716178,-0.9999694841789046,-0.9997761848742716,0.48212962962962963,10800
40,156,-0.4,8,5,-1.2120109461721875,-1.6749154105821271,-0.7257378950394624,-0.9999832500705627,-0.999931686720876,0.4797527437870569,7927
60,52,-0.4,8,3,-1.212128051328849,-1.6603629445859787,-0.7303575008605584,-0.9999904074396052,-0.9999397706886157,0.47635814889336014,9940
