MA_h,Threshold,Hold_h,TopN,sharpe,sortino,maxdd,ann_ret,total_ret,win_rate,active_days
208,-0.4,52,3,0.8509422639218113,1.1902308526574508,-0.1967034885165333,0.13449373793086505,1.5486386711210791,0.5338928340865075,1549
104,-0.6,52,3,0.8490663626889048,1.101842550631103,-0.2067033943406854,0.13872201534147344,1.6199113272347012,0.5536507936507936,1575
208,-0.2,26,3,0.8483874725983496,1.181281516298256,-0.22640357478735174,0.12743054659642783,1.43331853066399,0.5367741935483871,1550
52,-0.6,26,3,0.8469402299724554,1.2206966791352392,-0.1592785602612491,0.12117975029419004,1.335055637834409,0.5172189733593242,1539
156,-0.2,26,5,0.8442753696908821,1.1845503408004516,-0.19537562701267308,0.12476693998907296,1.3910177198593265,0.5426356589147286,1548
156,-0.4,26,3,0.8419336735104849,1.170589642011656,-0.18167870408362563,0.12557734666640075,1.403819942442036,0.5488673139158576,1545
156,-0.6,13,3,0.8417220843508503,1.1847302946481864,-0.1370019601123822,0.1121845162128976,1.1996811847885493,0.5345285524568393,1506
52,-0.2,26,5,0.8393198732390433,1.163565028843224,-0.17587521345079804,0.12300199084755525,1.363340272724514,0.5271218889597958,1567
52,-0.6,52,3,0.8275549222252742,1.1454742609567974,-0.17398049993469633,0.12604004809244373,1.4111559279277306,0.5257731958762887,1552
52,-0.4,26,3,0.8258902109167513,1.1811440096956523,-0.16870550721747068,0.12078029354864372,1.3288945984311749,0.520434227330779,1566
104,-0.6,13,3,0.8037011380225733,1.0984247134063063,-0.12906229220719845,0.10593794444036653,1.109717066816732,0.5342105263157895,1520
156,-0.2,26,3,0.803161232528286,1.115288297080765,-0.19537562701267308,0.11967137337351375,1.3118647698282593,0.5497416020671835,1548
156,-0.2,52,3,0.7932151786852929,1.1053927343334773,-0.17227734934813632,0.12446875099948818,1.3863220120871538,0.5452196382428941,1548
52,-0.4,52,3,0.7916568019696556,1.0911086767601192,-0.18040183015983957,0.12297436060262168,1.362909195943229,0.526282457251425,1579
208,-0.2,52,3,0.7734255028999202,1.0704966413111974,-0.1967034885165333,0.12191356590757563,1.3464104272847357,0.5341935483870968,1550
208,-0.2,13,10,0.7721352020053177,1.0494525586875236,-0.221272342470629,0.10018996402919611,1.029763861359175,0.5366169799092677,1543
104,-0.2,52,5,0.7588163550020176,1.0576953982443218,-0.2513871925451553,0.12229699519226878,1.3523624466812176,0.539375,1600
104,-0.2,26,5,0.7534657753438004,1.0288910873209565,-0.2092636514871563,0.11447988140887344,1.2335631685374868,0.533375314861461,1588
208,-0.4,13,5,0.7470065178383185,1.0257405134205388,-0.16605251298646317,0.09842162834260337,1.0057001253064226,0.5323741007194245,1529
104,-0.8,4,3,0.7434893463565192,1.2016999154632826,-0.13238248098723515,0.08922974163483088,0.8845497989612561,0.5044368600682594,1465
208,-0.4,8,10,0.7379583135668012,1.0233865198271435,-0.16491153245637957,0.08494389661921864,0.8302613967620887,0.5297969875573019,1527
104,-0.4,52,3,0.7350666111848111,1.0148364336375828,-0.18763804365961756,0.11759209840815776,1.2802232971666445,0.539047619047619,1575
52,-0.2,52,3,0.7214223462912976,0.9858813058242618,-0.21423590090993938,0.1123905492589341,1.2027041715260114,0.5310126582278482,1580
104,-0.4,26,3,0.7152389623968362,0.9720238875045671,-0.1816787040836252,0.10782432259832331,1.1365431424727181,0.5393401015228426,1576
208,-0.6,8,3,0.7076348462802419,0.9815153383624885,-0.13202783450335576,0.08604632737381057,0.8440948668777128,0.5294897282968853,1509
52,-0.2,26,3,0.7019591841104059,0.9768489254750596,-0.18121316386459074,0.10366464619117077,1.0777762119233785,0.5213784301212508,1567
156,-0.6,8,3,0.6937411809212867,0.9684990057648828,-0.12749005314293715,0.08350983761672892,0.8124010123475418,0.5318725099601593,1506
104,-0.2,13,10,0.6789177732727871,0.9200567379418734,-0.1498251211686209,0.09259804715974118,0.9281880940862286,0.527479469361971,1583
208,-0.2,13,5,0.6721223887399507,0.9098559989172853,-0.221272342470629,0.09036724894283821,0.8991902885328149,0.5314322747893714,1543
104,-0.6,8,5,0.6616600986536212,0.8918605070520969,-0.15196667755639426,0.07990369883031656,0.7681533939513063,0.5324503311258278,1510
104,-0.2,52,3,0.6605168507516258,0.917940416584674,-0.2513871925451553,0.10705584012911729,1.1255791901847818,0.535,1600
104,-0.4,13,5,0.6583634592024283,0.8818831458093678,-0.21445546811428073,0.08917090829569951,0.8837952371348361,0.5243277848911652,1562
104,-0.2,26,3,0.6558887102057221,0.8925449848892738,-0.2092636514871563,0.10033651062027027,1.031769245245128,0.5396725440806045,1588
156,-0.4,13,5,0.6392055954383861,0.8724503415147857,-0.192923174452579,0.08591074572587987,0.8423887044319371,0.5403120936280884,1538
104,-0.4,8,10,0.6369219678824011,0.861390473858951,-0.12411391117035941,0.07701142812528938,0.7333433956105293,0.524240465416936,1547
208,-0.4,13,3,0.6319250505110375,0.8582686680745033,-0.16605251298646317,0.08600121675701788,0.8435270422086343,0.5362982341399608,1529
156,-0.2,13,10,0.615197340102021,0.8388795124159888,-0.22127234247062877,0.08155014370509583,0.7882380634395527,0.5343709468223087,1542
52,-0.4,13,5,0.6126828638030546,0.8527333321623406,-0.14050879009675277,0.08219960015044303,0.7962147697672812,0.5255332902391726,1547
52,-0.4,8,10,0.5764951958743774,0.7928404177215217,-0.13880507896894867,0.07009940894453237,0.6525453904250538,0.5202086049543677,1534
52,-0.6,13,3,0.5741065331154234,0.8258962874124766,-0.1590116619656885,0.07681346415795609,0.7309826299314965,0.5237154150197628,1518
104,-0.2,13,5,0.5666335940474501,0.7567884359505553,-0.15346075730959385,0.0792354685480321,0.7600576314922454,0.5224257738471257,1583
208,-0.2,13,3,0.562441670799091,0.7542312840281566,-0.221272342470629,0.07822570955821062,0.7478850147918092,0.5346727154893065,1543
52,-0.2,13,10,0.547527316351893,0.740715382608702,-0.2181815085529175,0.07340315465167402,0.6907483506299559,0.5225225225225225,1554
156,-0.6,4,10,0.5156415778841975,0.7379133518891233,-0.10317241903271968,0.057928819514985186,0.5181774982319178,0.5159574468085106,1504
52,-0.6,8,5,0.5128861063835525,0.7579104671364015,-0.10965108386960898,0.06332529348811144,0.5765416950464293,0.5159151193633952,1508
104,-0.4,13,3,0.5106220872606932,0.6782560182565821,-0.22140868025638472,0.07138130672507415,0.6672790278621068,0.5275288092189501,1562
