Date,A,B,C,D,E
2019-02-22,0.012399783077080784,0.0,0.003099945769270196,0.0,0.0
2019-02-25,0.0027225603159557465,0.0,0.0006806400789889366,0.0,0.0
2019-02-26,-0.0014309464849751041,0.0,-0.00035773662124377603,0.0,0.0
2019-02-27,-0.0008585735229715841,0.0,0.0,-0.0,0.0
2019-02-28,-0.0037255767240298443,0.0,0.0,-0.0,0.0
2019-03-01,0.012487063738468418,0.0,0.0031217659346171045,0.0,0.0
2019-03-04,-0.007274587969616109,0.0,-0.0018186469924040272,0.0,0.0
2019-03-05,-0.0027200270163776352,0.0,0.0,0.0,0.0
2019-03-06,-0.012114049648860092,0.0,0.0,-0.0,0.0
2019-03-07,-0.016730304026898013,0.0,0.0,-0.0,0.0
2019-03-08,-0.004000470410679524,0.0,0.0,-0.0,0.0
2019-03-11,0.02900311710704484,0.0,0.00725077927676121,0.0,0.0
2019-03-12,0.007541025536212942,0.0,0.0018852563840532355,0.0,0.0
2019-03-13,0.013238804819941219,0.0,0.0033097012049853047,0.0,0.0
2019-03-14,-0.0012797021115689144,0.0,-0.0003199255278922286,-0.0,0.0
2019-03-15,0.00988135117341793,0.0,0.0024703377933544823,0.0,0.0
2019-03-18,0.007251683402849096,0.0,0.001812920850712274,0.0,0.0
2019-03-19,0.0004960418940616051,0.0,0.0001240104735154013,0.0,0.0
2019-03-20,-0.006019884380360274,0.0,0.0,0.0,0.0
2019-03-21,0.022589597012952822,0.0,0.005647399253238206,0.0,0.0
2019-03-22,-0.03849291240026553,0.0,0.0,-0.0,0.0
2019-03-25,-0.0015039323396648374,0.0,0.0,-0.0,0.0
2019-03-26,0.014908475118274644,0.0,0.003727118779568661,0.0,0.0
2019-03-27,-0.010458339569581865,0.0,-0.002614584892395466,-0.0,0.0
2019-03-28,0.007580984062125928,0.0,0.0,0.0,0.0
2019-03-29,0.012610674070181016,0.0,0.003152668517545254,0.0,0.0
2019-04-01,0.02371869334196175,0.0,0.005929673335490437,0.0,0.0
2019-04-02,0.0009792243718065308,0.0,0.0002448060929516327,0.0,0.0
2019-04-03,0.0031475743242754817,0.0,0.0007868935810688704,0.0,0.0
2019-04-04,0.005307103523173762,0.0,0.0013267758807934404,-0.0,0.0
2019-04-05,0.009679914490038577,0.0,0.0024199786225096442,0.0,0.0
2019-04-08,0.0015242710582201724,0.0,0.0003810677645550431,0.0,0.0
2019-04-09,-0.010249321322065352,0.0,0.0,-0.0,0.0
2019-04-10,0.006821856352382305,0.0,0.0,0.0,0.0
2019-04-11,-0.0005546478550169098,0.0,-0.00013866196375422746,-0.0,0.0
2019-04-12,0.013531754875437674,0.0,0.0033829387188594184,0.0,0.0
2019-04-15,-0.0013092659109257276,0.0,-0.0003273164777314319,0.0,0.0
2019-04-16,0.0013101235609846995,0.0,0.0,0.0,0.0
2019-04-17,-0.00489427741983306,0.0,0.0,0.0,0.0
2019-04-18,0.003939071726895893,0.0,0.0,0.0,0.0
2019-04-22,0.0017231686164644877,0.0,0.00043079215411612193,0.0,0.0
2019-04-23,0.01798386130163454,0.0,0.004495965325408635,0.0,0.0
2019-04-24,-0.0044386635891131565,0.0,-0.0011096658972782891,-0.0,0.0
2019-04-25,-0.0012325230274994325,0.0,0.0,0.0,0.0
2019-04-26,0.00931481336270057,0.0,0.0023287033406751423,0.0,0.0
2019-04-29,0.0031344954643452994,0.0,0.0007836238660863248,0.0,0.0
2019-04-30,0.0010220624149748225,0.0,0.00025551560374370563,-0.0,0.0
2019-05-01,-0.015033673040252049,0.0,0.0,-0.0,0.0
2019-05-02,-0.0043181815807196156,0.0,0.0,-0.0,0.0
2019-05-03,0.01957647820944075,0.0,0.004894119552360188,0.0,0.0
2019-05-06,-0.008231035867337866,0.0,-0.0020577589668344665,-0.0,0.0
2019-05-07,-0.03339918147767862,0.0,0.0,-0.0,0.0
2019-05-08,0.0013892941519751956,0.0,0.0,-0.0,0.0
2019-05-09,0.0030258715433759686,0.0,0.0,-0.0,0.0
2019-05-10,-0.005023405213317789,0.0,0.0025117026066588943,0.0,0.0
2019-05-13,0.025130237102490627,0.0,0.0,-0.0,0.0
2019-05-14,-0.009043816224240997,0.0,0.0,0.0,0.0
2019-05-15,-0.005857407880798915,0.0,0.0029287039403994575,0.0,0.0
2019-05-16,-0.009261208041631663,0.0,0.004630604020815832,0.0,0.0
2019-05-17,0.006465241642910402,0.0,-0.003232620821455201,-0.0,0.0
2019-05-20,0.006611726769179427,0.0,0.0,-0.0,0.0
2019-05-21,-0.009015250548301212,0.0,0.004507625274150606,0.0,0.0
2019-05-22,0.0030712890226631817,0.0,-0.0015356445113315909,-0.0,0.0
2019-05-23,0.012218631669810853,0.0,0.0,-0.0,0.0
2019-05-24,-0.0022683921431887466,0.0,0.0,-0.0,0.0
2019-05-28,0.00930041937124737,0.0,0.0,-0.0,0.0
2019-05-29,0.006710642864700689,0.0,0.0,-0.0,0.0
2019-05-30,-0.0027312081296979596,0.0,0.0,0.0,0.0
2019-05-31,0.013475581143352788,0.0,0.0,-0.0,0.0
2019-06-03,0.0025428977465895564,0.0,0.0,-0.0,0.0
2019-06-04,-0.02170671852000816,0.0,0.01085335926000408,0.0,0.0
2019-06-05,-0.008662103281538602,0.0,0.004331051640769301,0.0,0.0
2019-06-06,-0.006502608987257297,0.0,0.0032513044936286484,0.0,0.0
2019-06-07,-0.010007274990353254,0.0,0.005003637495176627,0.0,0.0
2019-06-10,0.009178173537341738,0.0,0.0022945433843354346,0.0,0.0
2019-06-11,-0.0004851125090563624,0.0,-0.0001212781272640906,0.0,0.0
2019-06-12,-0.0035305246501751153,0.0,0.0,-0.0,0.0
2019-06-13,0.008252458604673052,0.0,0.002063114651168263,0.0,0.0
2019-06-14,-0.0022098780495936055,0.0,-0.0005524695123984014,-0.0,0.0
2019-06-17,0.0007607859799887429,0.0,0.0,0.0,0.0
2019-06-18,0.02094128792268979,0.0,0.005235321980672447,0.0,0.0
2019-06-19,0.004514771022047448,0.0,0.001128692755511862,0.0,0.0
2019-06-20,0.019108724973724733,0.0,0.004777181243431183,0.0,0.0
2019-06-21,-0.0029070140243847575,0.0,-0.0007267535060961894,-0.0,0.0
2019-06-24,-0.0024488955316026573,0.0,0.0,0.0,0.0
2019-06-25,-0.019616100504386447,0.0,0.0,-0.0,0.0
2019-06-26,-0.0019954641164303677,0.0,0.0,0.0,0.0
2019-06-27,0.007093119683192484,0.0,0.001773279920798121,0.0,0.0
2019-06-28,0.01029131746998102,0.0,0.002572829367495255,0.0,0.0
2019-07-01,0.01815693560835996,0.0,0.00453923390208999,0.0,0.0
2019-07-02,0.005208722329375082,0.0,0.0013021805823437704,0.0,0.0
2019-07-03,0.0159900008472893,0.0,0.003997500211822325,0.0,0.0
2019-07-05,-0.002276193402198423,0.0,-0.0005690483505496058,-0.0,0.0
2019-07-08,-0.010989097878719933,0.0,0.0,-0.0,0.0
2019-07-09,0.0024935506041185995,0.0,0.0,0.0,0.0
2019-07-10,0.009554535358450966,0.0,0.0023886338396127416,0.0,0.0
2019-07-11,0.004689410654567627,0.0,0.0011723526636419068,-0.0,0.0
2019-07-12,0.008953420698925463,0.0,0.0022383551747313657,0.0,0.0
2019-07-15,0.0006660748991134113,0.0,0.00016651872477835283,0.0,0.0
2019-07-16,-0.006450928753040985,0.0,0.0,-0.0,0.0
2019-07-17,-0.013610039999496282,0.0,0.0,-0.0,0.0
2019-07-18,0.0073214358302644555,0.0,0.0,0.0,0.0
2019-07-19,-0.011109066620667463,0.0,0.0,-0.0,0.0
2019-07-22,0.004912704873770046,0.0,0.0,0.0,0.0
2019-07-23,0.014300704318118918,0.0,0.0035751760795297294,0.0,0.0
2019-07-24,0.009398472795925983,0.0,0.0023496181989814957,0.0,0.0
2019-07-25,-0.009553588763757448,0.0,0.0,-0.0,0.0
2019-07-26,0.013399574159694616,0.0,0.003349893539923654,0.0,0.0
2019-07-29,-0.003641778648978633,0.0,-0.0009104446622446583,-0.0,0.0
2019-07-30,-0.004909892117467063,0.0,0.0,-0.0,0.0
2019-07-31,0.01094025154271372,0.0,0.0,-0.0,0.0
2019-08-01,0.00870827911061478,0.0,0.0,-0.0,0.0
2019-08-02,0.007529402563420273,0.0,0.0,-0.0,0.0
2019-08-05,0.030072933127428314,0.0,0.0,-0.0,0.0
2019-08-06,-0.014022462119182899,0.0,0.0,0.0,0.0
2019-08-07,-0.0005913251845723888,0.0,0.0002956625922861944,0.0,0.0
2019-08-08,-0.01961962142432183,0.0,0.009809810712160916,0.0,0.0
2019-08-09,0.006811496507276638,0.0,-0.003405748253638319,-0.0,0.0
2019-08-12,0.012173544511610235,0.0,0.0,-0.0,0.0
2019-08-13,-0.015551974676430547,0.0,0.007775987338215273,0.0,0.0
2019-08-14,0.029567550219500527,0.0,0.0,-0.0,0.0
2019-08-15,-0.0026415857922228447,0.0,0.0,-0.0,0.0
2019-08-16,-0.014755327967436616,0.0,0.007377663983718308,0.0,0.0
2019-08-19,-0.01204774981801271,0.0,0.006023874909006355,0.0,0.0
2019-08-20,0.007662668226324776,0.0,-0.003831334113162388,-0.0,0.0
2019-08-21,-0.008135449900734226,0.0,0.004067724950367113,0.0,0.0
2019-08-22,0.0003080225345228893,0.0,-0.00015401126726144465,-0.0,0.0
2019-08-23,0.025687446681960324,0.0,0.0,-0.0,0.0
2019-08-26,-0.011058725170594919,0.0,0.0,0.0,0.0
2019-08-27,0.003923820752563589,0.0,-0.0019619103762817947,-0.0,0.0
2019-08-28,-0.007041576538451277,0.0,0.0035207882692256387,0.0,0.0
2019-08-29,-0.012772765189123847,0.0,0.0063863825945619235,0.0,0.0
2019-08-30,-0.0008879370650118901,0.0,-0.00022198426625297252,-0.0,0.0
2019-09-03,-0.011694942412927789,0.0,0.0,-0.0,0.0
2019-09-04,0.022700927009791982,0.0,0.005675231752447996,0.0,0.0
2019-09-05,0.025710597440841365,0.0,0.006427649360210341,0.0,0.0
2019-09-06,0.0015449447264552774,0.0,0.00038623618161381934,-0.0,0.0
2019-09-09,0.001006017896350464,0.0,0.000251504474087616,-0.0,0.0
2019-09-10,-0.0004691786908308515,0.0,-0.00011729467270771288,-0.0,0.0
2019-09-11,0.01422250326777652,0.0,0.00355562581694413,0.0,0.0
2019-09-12,0.006926972716876367,0.0,0.0017317431792190918,0.0,0.0
2019-09-13,-0.0013270819493245156,0.0,-0.0003317704873311289,-0.0,0.0
2019-09-16,-0.006178051636266613,0.0,0.0,-0.0,0.0
2019-09-17,0.005064367106300871,0.0,0.0,0.0,0.0
2019-09-18,0.001196066112117311,0.0,0.00029901652802932777,-0.0,0.0
2019-09-19,-0.00013256799204053316,0.0,-3.314199801013329e-05,0.0,0.0
2019-09-20,-0.009449678714058996,0.0,0.0,-0.0,0.0
2019-09-23,-0.0004695967071077778,0.0,0.0,0.0,0.0
2019-09-24,-0.015692984924926323,0.0,0.0,-0.0,0.0
2019-09-25,0.011828963880216037,0.0,0.0,0.0,0.0
2019-09-26,-0.00416651162895576,0.0,-0.00104162790723894,-0.0,0.0
2019-09-27,-0.010774056662720355,0.0,0.0,-0.0,0.0
2019-09-30,0.009274926877191891,0.0,0.0,0.0,0.0
2019-10-01,-0.023789054058928727,0.0,0.0,-0.0,0.0
2019-10-02,0.017664897823258308,0.0,0.0,-0.0,0.0
2019-10-03,-0.008193101317590212,0.0,0.0,0.0,0.0
2019-10-04,-0.013531720454832863,0.0,0.0067658602274164314,0.0,0.0
2019-10-07,0.00431426579557459,0.0,-0.002157132897787295,-0.0,0.0
2019-10-08,0.015524662842245962,0.0,0.0,-0.0,0.0
2019-10-09,-0.009496346682192902,0.0,0.0,0.0,0.0
2019-10-10,-0.006763340237271764,0.0,0.003381670118635882,0.0,0.0
2019-10-11,-0.01036690244887728,0.0,0.00518345122443864,0.0,0.0
2019-10-14,0.0011136181614902485,0.0,-0.0005568090807451243,-0.0,0.0
2019-10-15,-0.009900276072913439,0.0,0.004950138036456719,0.0,0.0
2019-10-16,0.0016063805205225323,0.0,-0.0008031902602612662,-0.0,0.0
2019-10-17,0.0058989765128427685,0.0,0.0014747441282106921,0.0,0.0
2019-10-18,0.004377302434393715,0.0,0.0,-0.0,0.0
2019-10-21,0.013558142363535808,0.0,0.003389535590883952,0.0,0.0
2019-10-22,-0.006533076538523197,0.0,-0.0016332691346307993,-0.0,0.0
2019-10-23,0.005818928171567261,0.0,0.0,0.0,0.0
2019-10-24,0.0032682956743368408,0.0,0.0008170739185842102,0.0,0.0
2019-10-25,0.008189696538583924,0.0,0.002047424134645981,0.0,0.0
2019-10-28,0.01127287936425736,0.0,0.00281821984106434,0.0,0.0
2019-10-29,-0.0005930470981188041,0.0,-0.00014826177452970102,-0.0,0.0
2019-10-30,0.006134324281370063,0.0,0.0015335810703425157,0.0,0.0
2019-10-31,-0.005326653647576007,0.0,-0.0013316634118940018,0.0,0.0
2019-11-01,0.018527567819449864,0.0,0.004631891954862466,0.0,0.0
2019-11-04,0.008035999876352395,0.0,0.002008999969088099,0.0,0.0
2019-11-05,-0.0022130384100274014,0.0,-0.0005532596025068504,0.0,0.0
2019-11-06,0.0004564324513856022,0.0,0.0,-0.0,0.0
2019-11-07,0.00703309451131906,0.0,0.001758273627829765,0.0,0.0
2019-11-08,0.004932766823756651,0.0,0.0012331917059391628,0.0,0.0
2019-11-11,-0.003819843219800001,0.0,-0.0009549608049500002,-0.0,0.0
2019-11-12,0.004215897300054117,0.0,0.0010539743250135292,0.0,0.0
2019-11-13,0.000646834253501094,0.0,0.0001617085633752735,0.0,0.0
2019-11-14,0.002912201531641845,0.0,0.0007280503829104612,-0.0,0.0
2019-11-15,0.014472405695686863,0.0,0.0036181014239217157,0.0,0.0
2019-11-18,0.001476257504255063,0.0,0.00036906437606376574,0.0,0.0
2019-11-19,-0.0005779787307269579,0.0,-0.00014449468268173948,0.0,0.0
2019-11-20,-0.007437360634208856,0.0,0.0,-0.0,0.0
2019-11-21,-0.0032179107617194003,0.0,0.0,-0.0,0.0
2019-11-22,0.004447656965614666,0.0,0.0011119142414036665,0.0,0.0
2019-11-25,0.015500854275825482,0.0,0.0038752135689563705,0.0,0.0
2019-11-26,0.004531306321404749,0.0,0.0011328265803511872,0.0,0.0
2019-11-27,0.00891519379167427,0.0,0.0022287984479185674,0.0,0.0
2019-11-29,-0.007417703371218165,0.0,-0.0018544258428045413,-0.0,0.0
2019-12-02,-0.016989467183762486,0.0,0.0,-0.0,0.0
2019-12-03,-0.013412884574568906,0.0,0.0,-0.0,0.0
2019-12-04,0.012340648024411038,0.0,0.0,0.0,0.0
2019-12-05,0.0035965060665450466,0.0,0.0008991265166362616,0.0,0.0
2019-12-06,0.01826731139867821,0.0,0.0045668278496695525,0.0,0.0
2019-12-09,-0.006288285300277918,0.0,-0.0015720713250694796,-0.0,0.0
2019-12-10,-0.0022297909955830697,0.0,0.0,-0.0,0.0
2019-12-11,0.005677243130222109,0.0,0.0014193107825555273,0.0,0.0
2019-12-12,0.017238604330079177,0.0,0.004309651082519794,0.0,0.0
2019-12-13,0.0011974357351816067,0.0,0.0002993589337954017,0.0,0.0
2019-12-16,0.013740274276712316,0.0,0.003435068569178079,0.0,0.0
2019-12-17,0.00043819778033693524,0.0,0.00010954944508423381,0.0,0.0
2019-12-18,0.0001249619207426278,0.0,3.124048018565695e-05,0.0,0.0
2019-12-19,0.00819782987255957,0.0,0.0020494574681398925,0.0,0.0
2019-12-20,0.008768807257324873,0.0,0.0021922018143312183,0.0,0.0
2019-12-23,0.0030552478859298127,0.0,0.0007638119714824532,0.0,0.0
2019-12-24,6.279154143884469e-05,0.0,1.5697885359711172e-05,0.0,0.0
2019-12-26,0.01064636664618046,0.0,0.002661591661545115,0.0,0.0
2019-12-27,-0.0004957273760015646,0.0,-0.00012393184400039114,-0.0,0.0
2019-12-30,-0.011026617975286257,0.0,0.0,-0.0,0.0
2019-12-31,0.004858274162378606,0.0,0.0,0.0,0.0
2020-01-02,0.01870434941124932,0.0,0.00467608735281233,0.0,0.0
2020-01-03,-0.015144475492042231,0.0,-0.0,-0.0,0.0
2020-01-06,0.007629806874656531,0.0,0.0,0.0,0.0
2020-01-07,-0.00562363399720045,0.0,-0.0014059084993001125,-0.0,0.0
2020-01-08,0.010659178524943247,0.0,0.0026647946312358117,0.0,0.0
2020-01-09,0.013561545902192496,0.0,0.003390386475548124,0.0,0.0
2020-01-10,-0.0057560340777991215,0.0,-0.0014390085194497804,-0.0,0.0
2020-01-13,0.013755150286822726,0.0,0.0034387875717056815,0.0,0.0
2020-01-14,-0.0030486736945689596,0.0,-0.0007621684236422399,-0.0,0.0
2020-01-15,0.00451880305463348,0.0,0.00112970076365837,0.0,0.0
2020-01-16,0.016637211255484452,0.0,0.004159302813871113,0.0,0.0
2020-01-17,0.006225072790504438,0.0,0.0015562681976261095,0.0,0.0
2020-01-21,-0.003916121679437445,0.0,-0.0009790304198593613,-0.0,0.0
2020-01-22,0.0002413067334154917,0.0,0.0,0.0,0.0
2020-01-23,0.0022936491779024237,0.0,0.0005734122944756059,0.0,0.0
2020-01-24,-0.017785971775070797,0.0,0.0,-0.0,0.0
2020-01-27,-0.032058603058133794,0.0,0.0,-0.0,0.0
2020-01-28,0.020958134518541893,0.0,0.0,0.0,0.0
2020-01-29,-0.0016518671155141273,0.0,-0.00041296677887853184,0.0,0.0
2020-01-30,0.006490445910667386,0.0,0.0016226114776668465,0.0,0.0
2020-01-31,0.01815771368566821,0.0,0.0,-0.0,0.0
2020-02-03,0.014856963144065372,0.0,0.0,0.0,0.0
2020-02-04,0.030482463686797523,0.0,0.007620615921699381,0.0,0.0
2020-02-05,0.023095818358305653,0.0,0.005773954589576413,0.0,0.0
2020-02-06,0.006729337779830313,0.0,0.0016823344449575783,0.0,0.0
2020-02-07,-0.01065888362787204,0.0,0.0,-0.0,0.0
2020-02-10,0.01493073838246195,0.0,0.0037326845956154875,0.0,0.0
2020-02-11,0.0034659060351924786,0.0,0.0008664765087981197,0.0,0.0
2020-02-12,0.012885416273431094,0.0,0.0032213540683577735,0.0,0.0
2020-02-13,-0.00213395374559755,0.0,-0.0005334884363993875,-0.0,0.0
2020-02-14,0.003204448659271719,0.0,0.0008011121648179298,0.0,0.0
2020-02-18,-0.005154090551196644,0.0,0.0,0.0,0.0
2020-02-19,0.009561875154148858,0.0,0.0023904687885372145,0.0,0.0
2020-02-20,-0.008215522697061717,0.0,-0.002053880674265429,-0.0,0.0
2020-02-21,-0.020597458300285476,0.0,0.0,-0.0,0.0
2020-02-24,0.03316506548346776,0.0,0.0,-0.0,0.0
2020-02-25,0.03030201968583124,0.0,0.0,-0.0,0.0
2020-02-26,0.0036781850313879483,0.0,0.0,0.0,0.0
2020-02-27,0.04491212053608995,0.0,0.0,-0.0,0.0
2020-02-28,0.004201201510632191,0.0,0.0,0.0,0.0
2020-03-02,-0.04330618442553602,0.0,0.02165309221276801,0.0,0.0
2020-03-03,0.0286321528523249,0.0,-0.01431607642616245,-0.0,0.0
2020-03-04,-0.04203274165175519,0.0,0.021016370825877595,0.0,0.0
2020-03-05,0.03324167076983209,0.0,-0.016620835384916044,-0.0,0.0
2020-03-06,0.016530885582525356,0.0,0.0,-0.0,0.0
2020-03-09,0.07809440296249626,0.0,0.0,-0.06946451527950193,0.0
2020-03-10,-0.05174490341101956,0.0,0.0,0.0,0.0
2020-03-11,0.048748824233094346,0.0,-0.024374412116547173,-0.04355477390497531,0.0
2020-03-12,0.09567688852187595,0.0,0.0,-0.09169129271249632,0.0
2020-03-13,-0.08548606982657825,0.0,0.0,0.08470527264726724,0.0
2020-03-16,0.10942358987381451,0.0,0.0,-0.11978778824198422,0.0
2020-03-17,-0.05399204673164726,0.0,0.0,0.07584174249721776,0.0
2020-03-18,0.050632928113418685,0.0,-0.025316464056709342,-0.030416077397327657,0.0
2020-03-19,-0.0021251024861388412,0.0,0.0,0.0060023721155122445,0.0
2020-03-20,0.043094348472113575,0.0,0.0,-0.03917605541041713,0.0
2020-03-23,0.025568187795271924,0.0,0.0,0.0007220954625970499,0.0
2020-03-24,-0.09060314265214142,0.0,0.04530157132607071,0.07743740144971123,0.0
2020-03-25,-0.014970253646493514,0.0,0.007485126823246757,-0.0074049585298062715,0.0
2020-03-26,-0.05838983084477922,0.0,0.02919491542238961,0.05266046673273661,0.0
2020-03-27,0.029785559831358,0.0,-0.014892779915679,-0.034392820560868786,0.0
2020-03-30,-0.03247558359154468,0.0,0.01623779179577234,0.03637334879467602,0.0
2020-03-31,0.01490520080143698,0.0,-0.00745260040071849,-0.008540023141535902,0.0
2020-04-01,0.04500487514602902,0.0,0.0,-0.0424892079190996,0.0
2020-04-02,-0.02307525378119335,0.0,0.0,0.020294776032093065,0.0
2020-04-03,0.014454063539373618,0.0,-0.007227031769686809,-0.01419276639732403,0.0
2020-04-06,-0.06716616907929485,0.0,0.03358308453964742,0.07149489786203134,0.0
2020-04-07,-0.0010194240197882731,0.0,0.0005097120098941366,-0.00040713141780801543,0.0
2020-04-08,0.06713708421467501,0.0,0.016784271053668753,0.0,0.0
2020-04-09,0.030434134457860917,0.0,0.007608533614465229,0.0,0.0
2020-04-13,-0.018260096801174575,0.0,-0.004565024200293644,0.0,0.0
2020-04-14,0.058985721242460265,0.0,0.014746430310615066,0.0,0.0
2020-04-15,-0.042496126102244736,0.0,-0.010624031525561184,-0.0,0.0
2020-04-16,0.009648478065384936,0.0,0.0,0.0,0.0
2020-04-17,0.054030662901376925,0.0,0.013507665725344231,0.0,0.0
2020-04-20,-0.035235700741387266,0.0,-0.008808925185346816,-0.0,0.0
2020-04-21,-0.06072657649107449,0.0,0.0,-0.0,0.0
2020-04-22,0.0443890971404155,0.0,0.0,0.0,0.0
2020-04-23,-0.00014273875465442565,0.0,-3.568468866360641e-05,-0.0,0.0
2020-04-24,0.02787744099204792,0.0,0.00696936024801198,0.0,0.0
2020-04-27,0.02883566818063077,0.0,0.007208917045157692,0.0,0.0
2020-04-28,-0.009196163226635079,0.0,-0.0022990408066587698,-0.0,0.0
2020-04-29,0.05235680445700597,0.0,0.013089201114251492,0.0,0.0
2020-04-30,-0.018621636995719282,0.0,-0.0046554092489298204,-0.0,0.0
2020-05-01,-0.052946420989580245,0.0,0.0,-0.0,0.0
2020-05-04,0.005516007821916524,0.0,0.0,0.0,0.0
2020-05-05,0.018478951860363413,0.0,0.004619737965090853,0.0,0.0
2020-05-06,-0.013557403083105157,0.0,-0.0033893507707762893,0.0,0.0
2020-05-07,0.024133815863268904,0.0,0.006033453965817226,0.0,0.0
2020-05-08,0.03309271388365609,0.0,0.008273178470914022,0.0,0.0
2020-05-11,0.00041027187266173826,0.0,0.00010256796816543456,0.0,0.0
2020-05-12,-0.03986380042221871,0.0,0.0,-0.0,0.0
2020-05-13,-0.03537190787063049,0.0,0.0,-0.0,0.0
2020-05-14,-0.011967433246053316,0.0,0.0,0.0,0.0
2020-05-15,0.009193850588685937,0.0,0.002298462647171484,0.0,0.0
2020-05-18,0.06092002541968,0.0,0.01523000635492,0.0,0.0
2020-05-19,-0.020542873296853115,0.0,-0.005135718324213279,-0.0,0.0
2020-05-20,0.03397594874055576,0.0,0.00849398718513894,0.0,0.0
2020-05-21,-0.013807860344032585,0.0,-0.0034519650860081463,-0.0,0.0
2020-05-22,0.0037981209118775894,0.0,0.0,0.0,0.0
2020-05-26,0.024641215935670147,0.0,0.006160303983917537,-0.0,0.0
2020-05-27,0.029757798987168016,0.0,0.007439449746792004,0.0,0.0
2020-05-28,-0.003689226070807905,0.0,-0.0009223065177019762,-0.0,0.0
2020-05-29,0.008911487146467945,0.0,0.002227871786616986,0.0,0.0
2020-06-01,0.008083444342783519,0.0,0.0020208610856958797,0.0,0.0
2020-06-02,0.01656053889713327,0.0,0.0041401347242833175,0.0,0.0
2020-06-03,0.026616680468906306,0.0,0.006654170117226577,0.0,0.0
2020-06-04,-0.005254059836899305,0.0,-0.0013135149592248263,-0.0,0.0
2020-06-05,0.05125917345403819,0.0,0.012814793363509547,0.0,0.0
2020-06-08,0.02417532516677312,0.0,0.00604383129169328,0.0,0.0
2020-06-09,-0.014913506837360258,0.0,-0.0037283767093400644,0.0,0.0
2020-06-10,-0.011159979227428396,0.0,0.0,0.0,0.0
2020-06-11,-0.11529756398910007,0.0,0.0,-0.0,0.0
2020-06-12,0.023950602586205516,0.0,0.0,0.0,0.0
2020-06-15,0.018671394500815452,0.0,0.004667848625203863,0.0,0.0
2020-06-16,0.0384955218303471,0.0,0.009623880457586775,0.0,0.0
2020-06-17,-0.00830772573090921,0.0,-0.0020769314327273025,0.0,0.0
2020-06-18,0.0007699411891906038,0.0,0.0,0.0,0.0
2020-06-19,-0.01142946100153508,0.0,0.0,-0.0,0.0
2020-06-22,0.0128297461627227,0.0,0.003207436540680675,0.0,0.0
2020-06-23,0.009207694538218458,0.0,0.0023019236345546146,0.0,0.0
2020-06-24,-0.051017282360467986,0.0,0.0,-0.0,0.0
2020-06-25,0.021441482119000543,0.0,0.0,0.0,0.0
2020-06-26,0.023751624967414564,0.0,0.0,-0.0,0.0
2020-06-29,-0.014697409832128638,0.0,0.0,0.0,0.0
2020-06-30,-0.012809717724381553,0.0,0.0064048588621907765,0.0,0.0
2020-07-01,0.01400955687211436,0.0,0.00350238921802859,0.0,0.0
2020-07-02,-0.005507021516300004,0.0,0.002753510758150002,0.0,0.0
2020-07-06,-0.015437280760442595,0.0,0.007718640380221298,0.0,0.0
2020-07-07,0.010313785919744745,0.0,-0.005156892959872372,-0.0,0.0
2020-07-08,-0.007648647208069903,0.0,0.0,0.0,0.0
2020-07-09,-0.011385988739876396,0.0,-0.002846497184969099,0.0,0.0
2020-07-10,0.02042068967402466,0.0,0.005105172418506165,0.0,0.0
2020-07-13,-0.017317885260970334,0.0,-0.0043294713152425834,-0.0,0.0
2020-07-14,0.025918272582690527,0.0,0.006479568145672632,0.0,0.0
2020-07-15,0.01837410433418496,0.0,0.00459352608354624,0.0,0.0
2020-07-16,-0.006586404426428549,0.0,-0.0016466011066071373,-0.0,0.0
2020-07-17,0.005798296676937209,0.0,0.0,0.0,0.0
2020-07-20,0.016162901333254265,0.0,0.004040725333313566,0.0,0.0
2020-07-21,0.004255375093978664,0.0,0.001063843773494666,-0.0,0.0
2020-07-22,0.011383779700431251,0.0,0.002845944925107813,0.0,0.0
2020-07-23,-0.023863913763565003,0.0,0.0,-0.0,0.0
2020-07-24,-0.012880476254417239,0.0,0.0,-0.0,0.0
2020-07-27,0.014584694970171341,0.0,0.0036461737425428353,0.0,0.0
2020-07-28,-0.012684405691139933,-0.0,-0.003171101422784983,-0.0,0.0
2020-07-29,0.024597705407975567,0.0,0.006149426351993892,0.0,0.0
2020-07-30,-0.007136448641837045,0.0,-0.0017841121604592614,0.0,0.0
2020-07-31,0.01580485262622311,0.0,0.003951213156555777,0.0,0.0
2020-08-03,0.013904168800905392,0.0,0.003476042200226348,0.0,0.0
2020-08-04,0.0077253147262013044,0.0,0.0019313286815503261,0.0,0.0
2020-08-05,0.012422138814226713,0.0,0.0031055347035566783,0.0,0.0
2020-08-06,0.01336877479537213,0.0,0.0033421936988430323,0.0,0.0
2020-08-07,0.0014355053260510786,-0.0,0.00035887633151276965,-0.0,0.0
2020-08-10,0.00597816771412063,-0.0,0.0014945419285301575,-0.0,0.0
2020-08-11,-0.016509559640995874,-0.0,0.0,-0.0,0.0
2020-08-12,0.027884669341314616,0.0,0.006971167335328654,0.0,0.0
2020-08-13,-0.003615439129904585,0.0,-0.0009038597824761463,0.0,0.0
2020-08-14,5.9859438263476505e-05,-0.0,0.0,-0.0,0.0
2020-08-17,0.006352564483121714,0.0,0.0015881411207804286,0.0,0.0
2020-08-18,0.0043209503391006265,0.0,0.0010802375847751566,0.0,0.0
