Lookback,Z_Thresh,Hold,TopN,Direction,Ann_Ret,Sharpe,Sortino,MaxDD,Trades,Total_Ret
40,5.0,1,10,LONG,-0.25844883918762207,-0.165268858584162,-0.26952371485628734,-0.9998862,2557,-0.99984884
20,3.5,3,5,LONG,-0.2790282964706421,-0.16574337351968804,-0.25516591187848736,-0.99996084,2175,-0.99993396
60,3.5,5,5,SHORT,-0.33226239681243896,-0.16603999602337946,-0.19588720458064884,-0.9999936,1445,-0.9999931
60,3.0,3,20,SHORT,-0.17178791761398315,-0.1663341548060464,-0.20998708714930123,-0.9995712,2438,-0.99609476
20,3.5,3,20,LONG,-0.2804614305496216,-0.16922052234910415,-0.2603989475172973,-0.9999626,2175,-0.9999377
20,3.5,3,10,LONG,-0.2804614305496216,-0.16922052234910415,-0.2603989475172973,-0.9999626,2175,-0.9999377
40,3.5,3,5,LONG,-0.2477186918258667,-0.17775094318407725,-0.26818417663653066,-0.9998039,2382,-0.99976933
20,2.5,2,20,LONG,-0.11433196067810059,-0.17859202749257885,-0.2424362835227788,-0.98735595,3686,-0.97190285
40,5.0,5,5,SHORT,-0.35022640228271484,-0.17866500920960626,-0.21409157659532313,-0.9999988,1034,-0.9999969
40,5.0,5,10,SHORT,-0.35022640228271484,-0.17866500920960626,-0.21409157659532313,-0.9999988,1034,-0.9999969
40,5.0,5,20,SHORT,-0.35022640228271484,-0.17866500920960626,-0.21409157659532313,-0.9999988,1034,-0.9999969
60,3.5,5,10,SHORT,-0.3343053460121155,-0.17881362585645952,-0.211993173077993,-0.9999943,1445,-0.9999937
60,3.5,5,20,SHORT,-0.3343053460121155,-0.17881362585645952,-0.211993173077993,-0.9999943,1445,-0.9999937
60,3.0,10,5,SHORT,-0.15917015075683594,-0.1810495936982006,-0.23296598600465968,-0.9939823,733,-0.99390686
10,2.5,5,5,SHORT,-0.23385798931121826,-0.18121541709411731,-0.21066201947856272,-0.9997877,1461,-0.9996053
40,3.5,3,10,LONG,-0.24830657243728638,-0.18263199347585235,-0.27389440865611575,-0.999816,2382,-0.9997746
40,3.5,3,20,LONG,-0.24830657243728638,-0.18263199347585235,-0.27389440865611575,-0.999816,2382,-0.9997746
120,3.5,3,10,SHORT,-1.0,-0.18279399528230286,-0.19971026276876155,-1.0072579,2365,-1.000953
120,3.5,3,20,SHORT,-1.0,-0.18279399528230286,-0.19971026276876155,-1.0072579,2365,-1.000953
20,3.0,2,20,SHORT,-0.22606110572814941,-0.1828006646976555,-0.21795165646367168,-0.9999725,3610,-0.9994683
20,3.0,2,10,SHORT,-0.22611719369888306,-0.18291224617413265,-0.21811599567597575,-0.9999726,3610,-0.99946946
60,5.0,2,20,LONG,-0.297934353351593,-0.18363143387253486,-0.2947930680941056,-0.99997455,2481,-0.9999698
60,5.0,2,10,LONG,-0.297934353351593,-0.18363143387253486,-0.2947930680941056,-0.99997455,2481,-0.9999698
60,5.0,2,5,LONG,-0.297934353351593,-0.18363143387253486,-0.2947930680941056,-0.99997455,2481,-0.9999698
120,2.0,2,5,LONG,-0.13216447830200195,-0.18472758523726165,-0.274260506834995,-0.9913059,3641,-0.9845556
120,3.0,10,10,SHORT,-0.1596214771270752,-0.18528333205609887,-0.22922770142875584,-0.9961961,728,-0.99400234
120,3.0,10,20,SHORT,-0.15998709201812744,-0.1863138192299237,-0.23048124555579563,-0.9962445,728,-0.99407864
40,4.0,1,10,SHORT,-0.3157503604888916,-0.1875906084909004,-0.21407626475160013,-0.9999958,5748,-0.9999858
40,4.0,1,20,SHORT,-0.3157503604888916,-0.1875906084909004,-0.21407626475160013,-0.9999958,5748,-0.9999858
120,3.0,10,5,SHORT,-0.16995739936828613,-0.19143608672488205,-0.23139189312536348,-0.99743986,728,-0.9958327
120,5.0,1,10,SHORT,-0.37574291229248047,-0.19178373646792526,-0.2083956295843952,-0.99999964,4428,-0.99999905
120,5.0,1,5,SHORT,-0.37574291229248047,-0.19178373646792526,-0.2083956295843952,-0.99999964,4428,-0.99999905
120,5.0,1,20,SHORT,-0.37574291229248047,-0.19178373646792526,-0.2083956295843952,-0.99999964,4428,-0.99999905
10,2.5,5,10,SHORT,-0.231087327003479,-0.19321926849307167,-0.2253532542568183,-0.999735,1461,-0.9995611
10,2.5,5,20,SHORT,-0.23124396800994873,-0.19410291280526243,-0.2264552205761787,-0.99973917,1461,-0.9995637
120,3.5,3,5,SHORT,-1.0,-0.19411137549118648,-0.21171808924236968,-1.0059078,2365,-1.0007473
60,3.5,10,5,SHORT,-0.21604835987091064,-0.19444721661121603,-0.26806781538243063,-0.9991978,728,-0.99922395
40,4.0,1,5,SHORT,-0.31955403089523315,-0.19498597292031652,-0.22266104532503825,-0.9999965,5748,-0.99998796
60,3.5,10,10,SHORT,-0.21783208847045898,-0.19956587057241373,-0.2747696048115239,-0.99925065,728,-0.99927425
60,3.5,10,20,SHORT,-0.21783208847045898,-0.19956587057241373,-0.2747696048115239,-0.99925065,728,-0.99927425
60,3.0,10,10,SHORT,-0.15542197227478027,-0.20142740347537186,-0.26092539339155985,-0.9931192,733,-0.993055
20,4.0,1,20,LONG,-0.2267661690711975,-0.20182177327334475,-0.31809823672014975,-0.9995244,1595,-0.9994824
20,4.0,1,5,LONG,-0.2267661690711975,-0.20182177327334475,-0.31809823672014975,-0.9995244,1595,-0.9994824
20,4.0,1,10,LONG,-0.2267661690711975,-0.20182177327334475,-0.31809823672014975,-0.9995244,1595,-0.9994824
60,3.0,10,20,SHORT,-0.15628129243850708,-0.20387240892328856,-0.2640327896424299,-0.9933222,733,-0.9932599
20,3.0,2,5,SHORT,-0.24067926406860352,-0.20627179113581695,-0.24689989007318458,-0.99998224,3610,-0.9996966
60,2.5,2,5,LONG,-0.15613454580307007,-0.20831083372142767,-0.3098611668533008,-0.99891007,3667,-0.99322534
40,4.0,10,5,LONG,-0.24179232120513916,-0.20864299063635336,-0.3096781386659684,-0.999787,714,-0.9997094
40,4.0,10,20,LONG,-0.2420365810394287,-0.20925159453826303,-0.3105451923085708,-0.9997891,714,-0.99971217
40,4.0,10,10,LONG,-0.2420365810394287,-0.20925159453826303,-0.3105451923085708,-0.9997891,714,-0.99971217
120,2.5,2,10,LONG,-0.140184223651886,-0.21119254266874812,-0.3040765538914793,-0.9960031,3634,-0.9882471
20,3.0,3,5,SHORT,-1.0,-0.2116228788474896,-0.21766469950930817,-1.0199561,2431,-1.0001597
10,2.5,3,20,LONG,-0.211128830909729,-0.2161163114299921,-0.31332496091110934,-0.99923027,2413,-0.9990671
10,2.5,3,10,LONG,-0.2124372124671936,-0.21894812018126786,-0.317695865832527,-0.999265,2413,-0.9991116
20,3.5,1,5,LONG,-0.31898826360702515,-0.21898207703744607,-0.3396367129495821,-0.9999956,5434,-0.99998766
60,2.5,2,20,LONG,-0.13413161039352417,-0.21990462602907543,-0.31174851388367064,-0.9975689,3667,-0.9855531
120,2.5,2,20,LONG,-0.14289623498916626,-0.22034408233816682,-0.31665380116215047,-0.99619955,3634,-0.98929024
10,2.5,3,5,LONG,-0.2194231152534485,-0.22293057369314992,-0.3263354853575333,-0.9994573,2413,-0.99931645
20,3.5,1,20,LONG,-0.32145988941192627,-0.22443938123527998,-0.3483014845058236,-0.99999565,5434,-0.9999889
20,3.5,1,10,LONG,-0.32145988941192627,-0.22443938123527998,-0.3483014845058236,-0.99999565,5434,-0.9999889
20,4.0,3,5,LONG,-0.28175783157348633,-0.22910610689730077,-0.35887962752371333,-0.99995995,1084,-0.99994093
20,4.0,3,20,LONG,-0.28175783157348633,-0.22910610689730077,-0.35887962752371333,-0.99995995,1084,-0.99994093
20,4.0,3,10,LONG,-0.28175783157348633,-0.22910610689730077,-0.35887962752371333,-0.99995995,1084,-0.99994093
40,3.5,5,5,SHORT,-0.2673032879829407,-0.22952491204745828,-0.28411951623133896,-0.9999285,1446,-0.99989384
20,3.0,5,20,SHORT,-0.18768495321273804,-0.2319329201298406,-0.33581256039519813,-0.99869007,1461,-0.99779195
20,3.0,3,20,SHORT,-1.0,-0.23343228697014545,-0.23827121235980034,-1.0176485,2431,-1.0001227
20,3.0,5,10,SHORT,-0.18843477964401245,-0.2336888680331138,-0.3381217884792094,-0.998732,1461,-0.99785113
20,3.0,3,10,SHORT,-1.0,-0.2339003232008221,-0.23874214386940637,-1.0173435,2431,-1.0001216
60,4.0,10,20,SHORT,-0.2643469572067261,-0.23457374465429157,-0.3117198089112651,-0.99989146,719,-0.9998805
60,4.0,10,10,SHORT,-0.2643469572067261,-0.23457374465429157,-0.3117198089112651,-0.99989146,719,-0.9998805
120,3.5,5,10,SHORT,-0.2971925139427185,-0.23460579232520015,-0.26787375426623045,-0.9999757,1436,-0.9999688
120,3.5,5,20,SHORT,-0.2971925139427185,-0.23460579232520015,-0.26787375426623045,-0.9999757,1436,-0.9999688
120,3.5,5,5,SHORT,-0.2984575629234314,-0.2357952890391184,-0.26977946312942047,-0.99997765,1436,-0.99997044
60,2.5,2,10,LONG,-0.14125484228134155,-0.2363007765985851,-0.3354014888310472,-0.99812955,3667,-0.9886701
60,4.0,10,5,SHORT,-0.26529961824417114,-0.23698948717965287,-0.3149760963559908,-0.9998955,719,-0.99988496
40,4.0,2,10,SHORT,-0.3470582365989685,-0.2397976610525623,-0.2640421845531824,-0.9999989,3201,-0.9999964
40,4.0,2,20,SHORT,-0.3470582365989685,-0.2397976610525623,-0.2640421845531824,-0.9999989,3201,-0.9999964
40,3.5,5,10,SHORT,-0.27145177125930786,-0.24248904154283624,-0.29999908948386195,-0.99993795,1446,-0.9999102
40,3.5,5,20,SHORT,-0.27145177125930786,-0.24248904154283624,-0.29999908948386195,-0.99993795,1446,-0.9999102
60,4.0,2,5,SHORT,-1.0,-0.24295042534873282,-0.25927894279957153,-1.0000035,3326,-1.0000017
60,4.0,2,20,SHORT,-1.0,-0.24453501957311297,-0.2609678867086022,-1.0000033,3326,-1.0000017
60,4.0,2,10,SHORT,-1.0,-0.24453501957311297,-0.2609678867086022,-1.0000033,3326,-1.0000017
40,4.0,2,5,SHORT,-0.3493923544883728,-0.24468262938157834,-0.2695383616427382,-0.99999905,3201,-0.9999968
120,2.5,2,5,LONG,-0.17068713903427124,-0.24533774971583092,-0.3611062718741459,-0.9983649,3634,-0.99593914
60,5.0,5,10,LONG,-0.3370182514190674,-0.2546482419752711,-0.3757738911731753,-0.9999967,1221,-0.9999944
60,5.0,5,5,LONG,-0.3370182514190674,-0.2546482419752711,-0.3757738911731753,-0.9999967,1221,-0.9999944
60,5.0,5,20,LONG,-0.3370182514190674,-0.2546482419752711,-0.3757738911731753,-0.9999967,1221,-0.9999944
120,5.0,2,20,LONG,-0.36454129219055176,-0.2548314473137979,-0.4089191560058763,-0.9999998,2720,-0.9999984
120,5.0,2,5,LONG,-0.36454129219055176,-0.2548314473137979,-0.4089191560058763,-0.9999998,2720,-0.9999984
120,5.0,2,10,LONG,-0.36454129219055176,-0.2548314473137979,-0.4089191560058763,-0.9999998,2720,-0.9999984
60,3.0,3,20,LONG,-0.19904744625091553,-0.25962340446089377,-0.35404840547479466,-0.9990379,2438,-0.9985411
60,3.0,3,10,LONG,-0.20002985000610352,-0.26213518803398117,-0.357438008548495,-0.99906784,2438,-0.99859285
120,5.0,1,5,LONG,-0.35891133546829224,-0.2642544498323607,-0.41428153143639357,-0.9999996,4428,-0.9999979
120,5.0,1,10,LONG,-0.35891133546829224,-0.2642544498323607,-0.41428153143639357,-0.9999996,4428,-0.9999979
120,5.0,1,20,LONG,-0.35891133546829224,-0.2642544498323607,-0.41428153143639357,-0.9999996,4428,-0.9999979
40,3.5,1,10,SHORT,-0.3147924542427063,-0.2688836818605402,-0.31431715799546117,-0.9999896,6743,-0.9999852
40,3.5,1,20,SHORT,-0.31488656997680664,-0.26890742512835825,-0.31436718241008027,-0.9999896,6743,-0.9999853
20,4.0,2,10,LONG,-0.2880174517631531,-0.27011997191451015,-0.43179717672926166,-0.9999733,1286,-0.99995434
20,4.0,2,5,LONG,-0.2880174517631531,-0.27011997191451015,-0.43179717672926166,-0.9999733,1286,-0.99995434
20,4.0,2,20,LONG,-0.2880174517631531,-0.27011997191451015,-0.43179717672926166,-0.9999733,1286,-0.99995434
10,1.0,1,5,LONG,-0.1536562442779541,-0.27474822667558796,-0.41622938950582294,-0.99574447,7393,-0.99261487
10,1.5,1,5,LONG,-0.15433990955352783,-0.2766637002064558,-0.41902862112175554,-0.9957444,7393,-0.9927884
40,5.0,3,20,SHORT,-1.0,-0.27836628229811305,-0.29634696260131366,-1.0000155,1480,-1.000002
40,5.0,3,10,SHORT,-1.0,-0.27836628229811305,-0.29634696260131366,-1.0000155,1480,-1.000002
40,5.0,3,5,SHORT,-1.0,-0.27836628229811305,-0.29634696260131366,-1.0000155,1480,-1.000002
40,3.5,1,5,SHORT,-0.32196110486984253,-0.2797476368200766,-0.3271170634404868,-0.9999925,6743,-0.99998915
20,3.0,1,10,SHORT,-0.2568957805633545,-0.2812094177254716,-0.35073722180133166,-0.99993706,7056,-0.99983925
20,3.0,1,20,SHORT,-0.2575981616973877,-0.282845055541175,-0.35282916977005363,-0.9999377,7056,-0.99984366
40,1.0,1,5,LONG,-0.16978442668914795,-0.2901669714214478,-0.4354802667182482,-0.99710304,7363,-0.99580705
60,4.0,3,5,SHORT,-1.0,-0.2911642739201847,-0.305747669132271,-1.0086695,2289,-1.0000027
60,4.0,3,20,SHORT,-1.0,-0.2911665411931139,-0.3057513822024305,-1.0089892,2289,-1.0000029
60,4.0,3,10,SHORT,-1.0,-0.2911665411931139,-0.3057513822024305,-1.0089892,2289,-1.0000029
40,1.5,1,5,LONG,-0.17107069492340088,-0.29314008689983523,-0.4398333005087219,-0.99723226,7363,-0.99599403
20,3.0,2,5,LONG,-0.2632123827934265,-0.29691535843393674,-0.4325181108479047,-0.99994,3610,-0.99987495
20,3.5,10,20,SHORT,-1.0,-0.2978027388437638,-0.32718363727300676,-1.0000175,708,-1.0000066
20,3.5,10,10,SHORT,-1.0,-0.2978027388437638,-0.32718363727300676,-1.0000175,708,-1.0000066
20,3.5,10,5,SHORT,-1.0,-0.29847606735623466,-0.3279231016488684,-1.0000173,708,-1.0000066
60,1.0,1,5,LONG,-0.17525821924209595,-0.30163902744921534,-0.458527462170886,-0.99763143,7343,-0.9965486
20,3.5,2,10,SHORT,-1.0,-0.30284500900547423,-0.31696167948231196,-1.0000001,3111,-1.0000001
20,3.5,2,20,SHORT,-1.0,-0.30284500900547423,-0.31696167948231196,-1.0000001,3111,-1.0000001
20,3.5,2,5,SHORT,-1.0,-0.3039238581867447,-0.318113982958405,-1.0000001,3111,-1.0000001
20,3.0,5,5,SHORT,-0.22492891550064087,-0.3070691089711374,-0.43556606829731404,-0.99963033,1461,-0.99944496
40,2.0,1,5,LONG,-0.18189263343811035,-0.30865796741809,-0.4605900848696563,-0.99814737,7361,-0.9972786
60,1.5,1,5,LONG,-0.17811203002929688,-0.3089661078050372,-0.4690645320872423,-0.9978611,7343,-0.9968832
120,3.5,1,10,LONG,-0.3176826238632202,-0.3094698318079248,-0.4647097388819669,-0.9999901,6794,-0.99998695
120,3.5,1,20,LONG,-0.3176826238632202,-0.3094698318079248,-0.4647097388819669,-0.9999901,6794,-0.99998695
120,3.5,1,5,LONG,-0.32001644372940063,-0.31201089325642756,-0.46888740082674285,-0.999991,6794,-0.9999882
120,1.0,1,10,LONG,-0.11648446321487427,-0.31507198967978806,-0.45453835593991077,-0.9822986,7283,-0.97384405
120,1.0,1,5,LONG,-0.18071776628494263,-0.3171703306616173,-0.483464901162122,-0.99788004,7283,-0.9971612
60,3.0,3,5,LONG,-0.2260463833808899,-0.31731136010400557,-0.43768442137656627,-0.99964786,2438,-0.999468
10,1.0,1,10,LONG,-0.11467850208282471,-0.3174340285913992,-0.4488892864958968,-0.98426354,7393,-0.97222453
60,2.0,1,5,LONG,-0.18834388256072998,-0.31919888735513835,-0.48207002585959,-0.9985361,7342,-0.99784404
10,1.5,1,10,LONG,-0.11650383472442627,-0.3237459705031449,-0.4575253193632276,-0.984602,7393,-0.9738609
10,2.5,1,5,LONG,-0.29463452100753784,-0.32485011636834327,-0.4831598564859798,-0.99997413,6962,-0.9999653
120,1.5,1,10,LONG,-0.12061566114425659,-0.32622061853481055,-0.4692173355774092,-0.98407054,7283,-0.9772131
20,3.0,2,10,LONG,-0.27083486318588257,-0.32707444088378573,-0.473759969803905,-0.99995375,3610,-0.9999079
20,3.0,2,20,LONG,-0.2708830237388611,-0.32719889714601025,-0.47398445324770516,-0.9999538,3610,-0.9999081
120,1.5,1,5,LONG,-0.1845088005065918,-0.3275353163014038,-0.49863124006175114,-0.99815047,7283,-0.9975233
10,2.0,1,5,LONG,-0.1779012680053711,-0.32801574061323285,-0.48598787478160727,-0.9978824,7393,-0.9968596
20,1.0,1,5,LONG,-0.17751717567443848,-0.3287824694933161,-0.48844827646743444,-0.99799925,7383,-0.99681616
40,3.0,10,20,SHORT,-0.18979740142822266,-0.33033404563047136,-0.461512690539442,-0.99839896,735,-0.9979548
20,1.5,1,5,LONG,-0.17867958545684814,-0.33181698085610456,-0.49262156315096206,-0.9980808,7383,-0.9969459
40,3.0,10,10,SHORT,-0.19048786163330078,-0.3324756228813595,-0.46425896507418496,-0.9984167,735,-0.99800545
120,3.0,3,5,SHORT,-0.29153984785079956,-0.33327145897056104,-0.37472585936029584,-0.9999764,2411,-0.99996054
20,3.0,1,5,SHORT,-0.2864559292793274,-0.33577039877997045,-0.4176382786014994,-0.99998295,7056,-0.9999513
40,1.0,1,10,LONG,-0.12401223182678223,-0.3360534837475538,-0.4751664286017064,-0.98520356,7363,-0.9796653
40,3.5,10,5,SHORT,-0.2771119475364685,-0.33707283989692444,-0.4377037112401122,-0.9999418,729,-0.9999286
40,3.0,10,5,SHORT,-0.1995038390159607,-0.33842867734634663,-0.46999409316245583,-0.998833,735,-0.9985654
120,3.0,5,5,SHORT,-0.24407023191452026,-0.34077139502962034,-0.4166944149250389,-0.9997812,1450,-0.99973404
40,1.5,1,10,LONG,-0.12663006782531738,-0.3435398720892554,-0.48554528248756135,-0.9864508,7363,-0.9813793
40,3.5,10,10,SHORT,-0.2787642478942871,-0.34395335564087437,-0.44699768502158627,-0.99994564,729,-0.99993324
40,3.5,10,20,SHORT,-0.2787642478942871,-0.34395335564087437,-0.44699768502158627,-0.99994564,729,-0.99993324
20,3.5,1,20,SHORT,-0.41834163665771484,-0.3450453888569861,-0.37615276195490516,-1.0,5434,-0.9999999
20,3.5,1,10,SHORT,-0.41834163665771484,-0.3450453888569861,-0.37615276195490516,-1.0,5434,-0.9999999
120,3.0,1,10,LONG,-0.272835910320282,-0.3456970149612289,-0.5104914649609902,-0.99994445,7130,-0.99991506
120,3.0,1,20,LONG,-0.2731325030326843,-0.3464682366563612,-0.5116142120390638,-0.9999456,7130,-0.9999161
120,2.0,1,5,LONG,-0.1995762586593628,-0.3488587690423043,-0.5262188228775434,-0.9989431,7281,-0.9985692
20,3.5,1,5,SHORT,-0.41834163665771484,-0.35020727808901214,-0.382270940061252,-1.0,5434,-0.9999999
20,2.0,1,5,LONG,-0.1896381378173828,-0.3542804556334102,-0.5240583596652204,-0.9987237,7383,-0.9979429
60,5.0,1,20,LONG,-0.3744552731513977,-0.355599841774739,-0.5597802304702431,-0.99999917,3807,-0.999999
60,5.0,1,10,LONG,-0.3744552731513977,-0.355599841774739,-0.5597802304702431,-0.99999917,3807,-0.999999
60,5.0,1,5,LONG,-0.3744552731513977,-0.355599841774739,-0.5597802304702431,-0.99999917,3807,-0.999999
120,2.0,1,10,LONG,-0.1503470540046692,-0.3558237090780177,-0.516879453485243,-0.9939939,7281,-0.9917164
120,4.0,5,5,SHORT,-0.3962112069129944,-0.3575792188999624,-0.4221780749998769,-0.99999976,1400,-0.99999964
40,2.5,1,5,LONG,-0.2214711308479309,-0.35855872093692,-0.524829786003829,-0.9995724,7344,-0.9993673
120,4.0,5,10,SHORT,-0.3999413251876831,-0.3585986760623904,-0.42326583689719266,-0.99999976,1400,-0.9999997
120,4.0,5,20,SHORT,-0.3999413251876831,-0.3585986760623904,-0.42326583689719266,-0.99999976,1400,-0.9999997
40,3.0,5,5,SHORT,-0.3208478093147278,-0.361423676859438,-0.39011289662377324,-0.9999916,1467,-0.9999886
60,1.0,1,10,LONG,-0.13148760795593262,-0.3620195828798038,-0.5128432457406633,-0.9880211,7343,-0.98419726
120,2.5,1,5,LONG,-0.22948873043060303,-0.3639558899054917,-0.5461398835228577,-0.9996679,7256,-0.9995334
60,2.5,3,5,SHORT,-0.2163715362548828,-0.36470451043325447,-0.4555743046413,-0.9995057,2446,-0.9992333
120,3.0,3,10,SHORT,-0.30025196075439453,-0.3660250047893344,-0.4118941259885223,-0.9999788,2411,-0.9999726
120,2.5,1,10,LONG,-0.20466774702072144,-0.36620741911680327,-0.5347529743985888,-0.99921066,7256,-0.9988141
120,3.0,3,20,SHORT,-0.3004075884819031,-0.3665039097638592,-0.4124281011569348,-0.99997896,2411,-0.99997276
40,2.5,3,5,SHORT,-0.20815515518188477,-0.36662334759671594,-0.46618957872180794,-0.99922025,2451,-0.99895793
120,3.0,1,5,LONG,-0.2874242663383484,-0.36693792825139876,-0.5462082764508632,-0.9999692,7130,-0.9999532
120,2.5,3,20,SHORT,-0.22073811292648315,-0.3711414844068294,-0.43635134651281465,-0.9997296,2426,-0.99934953
120,2.5,1,20,LONG,-0.2063707709312439,-0.3738431836350392,-0.5454308818855688,-0.9992589,7256,-0.9988866
40,2.0,3,5,SHORT,-0.18001997470855713,-0.3745742795672392,-0.5137851995230004,-0.9980074,2454,-0.9970892
40,3.0,5,20,SHORT,-0.3178953528404236,-0.3754735334027041,-0.4024338755505626,-0.99999106,1467,-0.99998707
60,2.5,1,5,LONG,-0.2306193709373474,-0.3761002700427021,-0.552937261357737,-0.9997117,7323,-0.99955314
20,1.0,1,10,LONG,-0.13213998079299927,-0.37633753686528026,-0.5340013547546488,-0.99074167,7383,-0.9845428
40,3.0,5,10,SHORT,-0.31832659244537354,-0.37637036745742686,-0.40351029738258837,-0.9999911,1467,-0.9999873
10,2.5,1,10,LONG,-0.3108980059623718,-0.37713317849100675,-0.5552109379730182,-0.9999875,6962,-0.99998254
120,2.5,3,10,SHORT,-0.2237008810043335,-0.37838126635166824,-0.44510642300171827,-0.9997561,2426,-0.9994185
120,3.0,5,10,SHORT,-0.25012415647506714,-0.37852822120789664,-0.46753434310456227,-0.9998273,1450,-0.9997901
120,3.0,5,20,SHORT,-0.250153124332428,-0.3785676332618845,-0.4676456488124402,-0.9998275,1450,-0.9997903
10,2.5,1,20,LONG,-0.3117108941078186,-0.3794634628585515,-0.5585821254797545,-0.99998796,6962,-0.99998313
120,2.5,3,5,SHORT,-0.2528432011604309,-0.3808526774513754,-0.43588952570834144,-0.999949,2426,-0.99981135
40,1.0,1,20,LONG,-0.10647398233413696,-0.3811573056998473,-0.5182484035545594,-0.97404784,7363,-0.9635642
40,4.0,3,5,SHORT,-0.39027833938598633,-0.38224103400772313,-0.4646407646311198,-0.9999999,2244,-0.9999995
40,4.0,3,20,SHORT,-0.39027833938598633,-0.3831881764201309,-0.4658687768032939,-0.9999999,2244,-0.9999995
40,4.0,3,10,SHORT,-0.39027833938598633,-0.3831881764201309,-0.4658687768032939,-0.9999999,2244,-0.9999995
60,1.5,1,10,LONG,-0.13826018571853638,-0.3838129063295074,-0.5423236533256597,-0.99059236,7343,-0.9874482
60,3.5,1,5,SHORT,-0.3470582365989685,-0.3855884398741872,-0.4521642880430999,-0.99999803,6864,-0.9999964
60,3.0,5,5,SHORT,-0.28175783157348633,-0.38796496268998976,-0.45041234266637875,-0.9999485,1464,-0.99994093
20,1.5,1,10,LONG,-0.1357526183128357,-0.3886365699867962,-0.5510762570751128,-0.991811,7383,-0.986328
60,3.5,1,10,SHORT,-0.3470582365989685,-0.38946863781674457,-0.4568523105133216,-0.99999815,6864,-0.9999964
60,3.5,1,20,SHORT,-0.34743112325668335,-0.39003212913867596,-0.45751375703172925,-0.99999815,6864,-0.9999965
40,3.0,3,5,SHORT,-0.23629283905029297,-0.3905263675468014,-0.5115032051221406,-0.9999297,2439,-0.9996406
10,2.5,2,5,SHORT,-0.3255043625831604,-0.3927359640411105,-0.44434782349347757,-0.9999981,3584,-0.9999907
60,2.0,1,10,LONG,-0.1575695276260376,-0.392899389640172,-0.5585834803906103,-0.9951062,7342,-0.9935562
60,3.0,5,10,SHORT,-0.27468788623809814,-0.3953222108063803,-0.45641390368276086,-0.99993354,1464,-0.9999212
60,3.0,5,20,SHORT,-0.274743914604187,-0.39568850832110275,-0.45649962450154447,-0.9999337,1464,-0.9999214
120,2.0,1,20,LONG,-0.15443861484527588,-0.3992921197524512,-0.5718396416180421,-0.9946186,7281,-0.9928131
120,2.5,2,5,SHORT,-0.22949206829071045,-0.39949993266654443,-0.49970972573558115,-0.9997867,3634,-0.9995335
10,2.5,2,10,SHORT,-0.3239404559135437,-0.4006917541824966,-0.4520420717726387,-0.9999977,3584,-0.99999005
10,2.5,2,20,SHORT,-0.32492369413375854,-0.4037791898741288,-0.45538393617727957,-0.9999979,3584,-0.99999046
10,2.0,3,5,SHORT,-0.1859779953956604,-0.4037979631220006,-0.5462953265415158,-0.9982291,2465,-0.9976513
20,2.5,1,5,LONG,-0.23716789484024048,-0.4045055550173305,-0.5819340773323879,-0.99979234,7359,-0.9996525
20,1.0,1,20,LONG,-0.11133486032485962,-0.40472772433624277,-0.5506611591010194,-0.9766166,7383,-0.9689667
120,4.0,2,20,SHORT,-1.0,-0.4073901602508492,-0.4287797776266915,-1.0,3328,-1.0
120,4.0,2,10,SHORT,-1.0,-0.4073901602508492,-0.4287797776266915,-1.0,3328,-1.0
40,3.0,3,10,SHORT,-0.2363661527633667,-0.4081305536773013,-0.5333579664662013,-0.9999331,2439,-0.9996416
40,2.0,1,10,LONG,-0.1586472988128662,-0.41012068985295735,-0.5797720520417528,-0.99562955,7361,-0.9937944
120,4.0,2,5,SHORT,-1.0,-0.41056794822774206,-0.43233265591936576,-1.0,3328,-1.0
40,3.0,3,20,SHORT,-0.23829883337020874,-0.4133709749329581,-0.540178451047253,-0.9999379,2439,-0.99966735
10,2.0,1,10,LONG,-0.15863025188446045,-0.4178684948673611,-0.5802271174549432,-0.99630696,7393,-0.9937907
60,1.0,1,20,LONG,-0.11441034078598022,-0.41851928344297734,-0.5741368171321511,-0.9814042,7343,-0.9719759
40,4.0,1,5,LONG,-0.40447527170181274,-0.4187288961737068,-0.6245257206722603,-0.9999999,5748,-0.99999976
40,3.5,2,5,SHORT,-0.3962112069129944,-0.41995193136363507,-0.46588101946857857,-0.9999997,3505,-0.99999964
60,2.5,3,20,SHORT,-0.20652276277542114,-0.4226999431124553,-0.5317723305310655,-0.99906594,2446,-0.99889284
60,3.5,1,20,LONG,-0.3524553179740906,-0.4241820475719093,-0.6107344047735614,-0.9999982,6864,-0.9999972
60,3.5,1,10,LONG,-0.3524553179740906,-0.42477489984730094,-0.6115659570484988,-0.9999983,6864,-0.9999972
40,3.5,2,10,SHORT,-0.3962112069129944,-0.42509308182216393,-0.4717137286664198,-0.9999997,3505,-0.99999964
40,3.5,2,20,SHORT,-0.3962112069129944,-0.42515317847178197,-0.471783665227545,-0.9999997,3505,-0.99999964
60,3.5,1,5,LONG,-0.3544100522994995,-0.4253029418010042,-0.614779615826651,-0.99999845,6864,-0.99999744
40,1.5,1,20,LONG,-0.11902928352355957,-0.42634581450306835,-0.5807696941134302,-0.9833681,7363,-0.9759722
40,4.0,1,20,LONG,-0.40447527170181274,-0.4264831812764618,-0.6360867883148088,-0.9999999,5748,-0.99999976
40,4.0,1,10,LONG,-0.40447527170181274,-0.4264831812764618,-0.6360867883148088,-0.9999999,5748,-0.99999976
