ma_window,bubble_threshold,mom_lookback,hold_hours,top_n,total_return,annual_return,sharpe,max_drawdown,win_rate,n_trades
1000,-0.5,3,2,5,-0.6178575533680982,-0.15167611224371347,-5.784780795383746,-0.6417686585290298,38.05620608899297,854
252,-0.2,10,2,5,-0.8567641976501649,-0.28272252664332675,-5.794579369760976,-0.8621481297487227,39.596977329974806,1985
500,-0.4,6,6,20,-0.3172217140126318,-0.06316675408472172,-5.81861392032465,-0.34014677560463924,30.669546436285096,463
500,-0.1,10,2,5,-0.8404499930929457,-0.26936983856878716,-5.818947545150326,-0.8494258969619748,38.41562669560499,1843
1000,-0.7,10,2,20,-0.33934940920899703,-0.0684295837928286,-5.821962067026512,-0.36831025706124765,35.16260162601626,492
500,-0.6,52,2,5,-0.5741304062387045,-0.13581376259916278,-5.826036312334363,-0.5788984186465929,38.68031854379977,879
500,-0.2,10,2,5,-0.8193432585719964,-0.2536815966116368,-5.846689468174633,-0.8291863752398765,38.40096910963053,1651
252,-0.6,26,4,5,-0.28664797149884225,-0.056123053140726076,-5.848794748936136,-0.34968646624952726,41.91033138401559,513
252,-0.1,6,4,10,-0.5709120105098027,-0.13470048664088696,-5.865195193773256,-0.5873463931308829,37.664618086040385,1139
500,-0.8,6,6,10,-0.06905929604089922,-0.012161945123448592,-5.8666041927344414,-0.08912567291009499,40.458015267175576,131
252,-0.2,3,2,5,-0.8895199802369407,-0.3138734774658749,-5.8781015799367875,-0.8930743000648265,40.2015113350126,1985
1000,-0.7,10,4,5,-0.1712709815829604,-0.03161339266169272,-5.878249168124404,-0.2019421378470615,39.46360153256705,261
1000,-0.4,6,2,10,-0.6442232261199117,-0.1619833853865973,-5.882716146042068,-0.6638171281131331,37.43890518084066,1023
1000,-0.8,6,2,5,-0.2283074424690551,-0.043349520588699675,-5.88570748135762,-0.2509136871246984,34.403669724770644,218
1000,-0.6,6,2,5,-0.5732884627611341,-0.13552185391350158,-5.896535945066268,-0.602690476309923,36.97478991596639,714
1000,-0.1,13,2,5,-0.7849939394460596,-0.23113348878678452,-5.907804572035986,-0.7960903983565971,38.97106109324759,1555
252,-0.7,13,2,10,-0.40885390767614915,-0.08596998776353082,-5.921499679425944,-0.4749310660235192,37.22044728434505,626
1000,-0.8,13,2,20,-0.17330364098867712,-0.03201995934533641,-5.93453234270674,-0.2020580557441647,34.862385321100916,218
252,-0.5,6,2,10,-0.6911952096979281,-0.18202994977872367,-5.936188771888453,-0.7178043235557614,38.557993730407524,1276
