low_bubble_threshold,leverage_multiplier,leverage_hold_days,high_bubble_threshold,uvxy_allocation,uvxy_hold_days,Total Return,Annual Return,Sharpe Ratio,Sortino Ratio,Max Drawdown,Annual Vol
-0.9,1.1,40,0.85,0.5,40,3.71272488471973,0.0541073540421777,0.4633518757475535,12.477951834514473,-0.1846955880754706,0.11677378872133203
-0.95,1.1,50,0.85,0.5,40,5.006793316981517,0.06283645168066365,0.4628552260098947,12.558491583789879,-0.2846677128686811,0.1357583281976822
-0.9,1.1,50,0.85,0.4,50,2.8730646742950583,0.04710025355464542,0.4625452068091546,12.955072569897016,-0.22460252339807618,0.10182843289970338
-0.9,1.3,50,0.85,0.5,30,3.3436313851011947,0.05118929633586489,0.46253102353363146,13.002137599597198,-0.2597649674010045,0.1106721359894745
-0.9,1.3,40,0.9,0.3,30,1.3852643832654117,0.029989147203191013,0.4624318960232607,11.56190780350991,-0.128496504430326,0.06485094877988809
-0.95,1.4,60,0.85,0.5,50,5.419302641656047,0.06523861632721273,0.4623783232109108,12.249032372784702,-0.28466771286868087,0.14109358733379584
-0.95,1.4,50,0.85,0.5,30,4.2396991769600385,0.057912065154950065,0.46235566739161105,12.172675173910617,-0.2846677128686811,0.12525436420334624
-0.95,1.3,60,0.85,0.5,40,5.071880792127396,0.06322586937598285,0.4620412610694406,12.477368454569884,-0.284667712868681,0.1368403099533584
-0.92,1.1,40,0.85,0.4,40,2.535741333189998,0.04386206803248349,0.4617986013884422,11.960756072079215,-0.24303038516852227,0.09498094602410648
-0.88,1.1,40,0.85,0.5,40,3.6862494586748715,0.053905520086788616,0.4615473069601051,12.427645244877223,-0.1851133129729985,0.1167930551731029
-0.9,1.3,60,0.85,0.5,50,4.415070013330918,0.05909655805890335,0.46101247574411675,13.375032009905205,-0.23510895111554841,0.12818863082504664
-0.92,1.3,50,0.85,0.5,40,4.096843584404705,0.05691853173768058,0.46083764092202606,13.52015777599088,-0.22385911125365532,0.12351103009684754
-0.92,1.1,50,0.85,0.4,50,2.890172421552461,0.04725713038339574,0.46073646013600816,12.92095535795656,-0.22453498987629827,0.10256867965136851
-0.9,1.4,60,0.85,0.4,40,2.8961727929566696,0.047311995536219786,0.46072551987159815,13.134587925189852,-0.21774056585520174,0.1026901994693183
-0.88,1.1,50,0.85,0.4,50,2.847522641723945,0.046864784708404494,0.46011182563718805,12.886895452002236,-0.2246025233980763,0.10185520583719745
-0.88,1.3,50,0.85,0.4,40,2.7731798509023005,0.046170733452471024,0.4600939302138199,13.235412084110965,-0.24288096798809788,0.10035066846244647
-0.95,1.4,40,0.85,0.4,40,3.0808098915298388,0.048961536427385655,0.46008973388332847,11.53645206432937,-0.23124978281508357,0.10641736344371798
-0.95,1.1,40,0.85,0.5,50,5.457212522797257,0.06545183882396866,0.45961991808912983,12.011402419652288,-0.28466771286868087,0.14240426980641901
-0.95,1.2,50,0.85,0.5,40,4.9287984654871115,0.06236440443581026,0.4588948546296274,12.444286003409319,-0.28466771286868087,0.1359012937422111
-0.9,1.4,40,0.85,0.4,50,2.9867627423672,0.04813054367836256,0.45882827873661813,12.779637411893821,-0.18401564990471309,0.10489881707136671
-0.92,1.2,60,0.85,0.5,40,4.092849545602351,0.05689036904015565,0.4586858048985064,13.356918715224523,-0.2553772992112895,0.12402905961466108
-0.95,1.4,60,0.85,0.5,40,4.990365242343352,0.06273751847204578,0.4579010797441999,12.352882660286403,-0.28466771286868087,0.13701107345519523
-0.9,1.1,40,0.9,0.4,30,1.7831416555030466,0.03540431320484383,0.45688569202571916,11.84222896020488,-0.1328858014803711,0.07749052733052283
-0.92,1.1,40,0.85,0.4,50,2.9215084976113808,0.047542759395607925,0.45628339179696653,12.421119096601586,-0.25187228688109387,0.10419568244281645
-0.95,1.2,40,0.85,0.5,50,5.378100140470609,0.06500549073919526,0.4560871336008484,11.915038050686135,-0.28466771286868064,0.14252866601601133
-0.9,1.1,40,0.85,0.5,50,4.230341845434661,0.05784779232042303,0.45578467824722435,12.89096263400964,-0.20898458603211933,0.12691912449291579
-0.88,1.3,50,0.85,0.5,30,3.258163642653246,0.05047947504491401,0.4557831194535348,12.813699600345968,-0.2597649674010053,0.11075327911537582
-0.92,1.4,60,0.85,0.5,50,4.3281098134298635,0.05851391769688674,0.4556840779732153,13.19904442759871,-0.2375825309611722,0.12840895814737274
-0.9,1.2,60,0.85,0.5,40,4.039057676310825,0.056508979824197336,0.4555147258855427,13.25935673198539,-0.25537729921128804,0.1240552206393353
-0.88,1.4,40,0.85,0.4,40,2.570369556449346,0.0442079309872927,0.4552091628889487,12.064217894685594,-0.170908302188573,0.09711564395305794
-0.95,1.3,50,0.85,0.5,40,4.851530641826955,0.06189080464610974,0.4548903063147408,12.325134571990118,-0.2846677128686811,0.13605654767082945
-0.9,1.4,50,0.85,0.4,40,2.7295211482716324,0.04575696051338296,0.4548504301443032,13.032777417280975,-0.2493773755551495,0.10059781739431657
-0.9,1.1,50,0.85,0.5,40,3.844025154253809,0.0550924028082973,0.4545327199009311,13.351848381607041,-0.28344686316483236,0.12120668193107224
-0.92,1.1,60,0.9,0.3,30,1.3183281514320013,0.02899312093546258,0.45439887228357473,11.24034562462012,-0.11693791967245803,0.06380544209926861
-0.88,1.1,40,0.9,0.4,30,1.7675063568435632,0.03520606039201657,0.4541584003408022,11.769161744737275,-0.132885801480371,0.07751934207447844
-0.88,1.3,60,0.85,0.5,50,4.2863721226880935,0.05823100156744765,0.45396355816458367,13.174758575358874,-0.23510895111554808,0.12827241420628768
-0.88,1.1,40,0.85,0.5,50,4.183962266819196,0.05752757546718534,0.4531922044535473,12.815674747737912,-0.20938986635185308,0.12693858125064458
-0.9,1.2,40,0.85,0.5,40,3.5700245828762913,0.05300625161548078,0.45300789585127205,12.18523019320739,-0.18883914040244565,0.11700955347781261
-0.9,1.1,40,0.9,0.3,40,1.3337691312124544,0.02922532855041382,0.4529365985715854,11.20279430996163,-0.13686143293878383,0.06452410479210775
-0.95,1.3,40,0.85,0.5,50,5.299676322351796,0.06455771733756399,0.4525165286694142,11.814561616674276,-0.28466771286868087,0.14266377744784348
-0.88,1.3,40,0.9,0.3,30,1.3452453990951025,0.02939695378899776,0.45251155766699896,11.306118975471337,-0.13362424300640952,0.06496398443513532
-0.88,1.1,50,0.85,0.5,40,3.812079845132976,0.054855136710878494,0.4524909467236153,13.291607989127234,-0.2834468631648335,0.12122924692321944
-0.92,1.2,40,0.85,0.4,40,2.459596997436796,0.04308989292793175,0.4524649070688894,11.699601189619662,-0.24464109190643335,0.0952336684121475
-0.95,1.1,50,0.85,0.5,50,5.060808630383991,0.0631599102560858,0.4521713459906503,11.930159739008737,-0.2846677128686811,0.1396813637487586
-0.92,1.4,50,0.85,0.5,40,3.9611080250394988,0.055949272187236554,0.4520426189919519,13.228491824808936,-0.2275701529988714,0.12376990539520935
-0.88,1.4,50,0.85,0.3,50,1.912100918549052,0.03699962733465467,0.45166749002626155,12.240048196856286,-0.1905437860737057,0.08191784476784765
-0.9,1.1,60,0.9,0.3,30,1.3060573088300016,0.02880751921137259,0.45132106919901516,11.160710528604747,-0.1169379196724587,0.06382932501356277
-0.9,1.4,50,0.85,0.5,30,3.208893290437519,0.05006399794739824,0.4511191279615102,12.644125104668582,-0.266116502977113,0.11097733357843725
-0.95,1.4,50,0.85,0.5,40,4.774987822357196,0.061415654300401856,0.450842969477788,12.202658538232713,-0.284667712868681,0.13622404796849708
-0.88,1.2,60,0.85,0.5,40,3.9589421412773405,0.055933599320413085,0.4506763220729325,13.121539477235247,-0.25537729921128915,0.12411035721411032
-0.9,1.2,50,0.85,0.4,50,2.75346939203418,0.04598450446297031,0.450340482537328,12.585053871655266,-0.2312339074778822,0.10211052802511204
-0.92,1.2,50,0.85,0.4,50,2.7870924436010003,0.04630161794183474,0.45025779495992907,12.600916193293399,-0.231022953844356,0.10283357325541777
-0.95,1.1,40,0.9,0.3,50,1.6534189009834614,0.03372582065861107,0.45024150898033993,10.647337703112235,-0.17507824696824748,0.07490606704608332
-0.88,1.4,40,0.85,0.4,50,2.8875852360146412,0.04723344889870096,0.4498488903937442,12.523628580924747,-0.18568913872003723,0.10499847817198886
-0.88,1.1,40,0.9,0.3,40,1.3206583442366324,0.029028258851344413,0.44964184018369896,11.119429751648298,-0.13730366588172283,0.06455862479231261
-0.9,1.4,60,0.85,0.5,50,4.216059806228854,0.057749478606822,0.4495375179061958,13.012728745646806,-0.2375825309611721,0.1284642022223215
-0.88,1.2,40,0.85,0.5,40,3.5187929434493483,0.05260281943432843,0.4494052838945363,12.08718573605143,-0.18967054241276837,0.11704984636244939
-0.88,1.4,60,0.85,0.4,40,2.7731308323993,0.04617027148099573,0.4489737792610065,12.800901950924471,-0.21774056585520285,0.10283511780351674
-0.95,1.4,40,0.85,0.5,50,5.221939498064991,0.06410852028639802,0.44890912163900704,11.711501810471184,-0.284667712868681,0.14280957368906233
-0.92,1.3,60,0.85,0.5,40,3.932202982660888,0.055739561560592454,0.44850811246060646,13.03745116487849,-0.2608925022599494,0.12427771095330677
-0.95,1.2,50,0.85,0.5,50,4.982112420256947,0.06268771935062567,0.44834481545863897,11.824934076338515,-0.284667712868681,0.139820328437385
-0.92,1.2,40,0.85,0.4,50,2.837056431817403,0.046767861576700875,0.44785550324226897,12.171409873520384,-0.2534641795075986,0.10442622952743229
-0.88,1.1,60,0.9,0.3,30,1.2876623392756485,0.02852749263309584,0.44658021896603706,11.045060575063191,-0.11724227486379835,0.06387988410938862
-0.9,1.2,40,0.85,0.5,50,4.071968212696661,0.05674278269618194,0.44631481549728225,12.608298298130856,-0.21300469644889564,0.12713622923980095
-0.9,1.1,40,0.9,0.3,50,1.3047157985310252,0.028787170475532253,0.4460038754925594,11.030155484240304,-0.13702333388159094,0.06454466442413796
-0.88,1.2,50,0.85,0.4,50,2.704097778711826,0.04551385090963356,0.44548711722019246,12.4510538628798,-0.2312339074778823,0.10216648057891485
-0.88,1.4,50,0.85,0.4,40,2.6319425694171565,0.044814988127913846,0.4449381917718341,12.74677534688567,-0.24937737555514883,0.10072182823742659
-0.95,1.3,50,0.85,0.5,50,4.904149775668096,0.062213975427824586,0.4444768284068582,11.715285417292256,-0.284667712868681,0.13997124585958423
-0.9,1.2,50,0.85,0.5,40,3.694447854538981,0.05396813759484642,0.4443866332658616,13.02933851580614,-0.28957499642207285,0.1214441064489874
-0.9,1.3,60,0.85,0.5,40,3.85423533921195,0.0551679178191673,0.44376216489328396,12.8919221276173,-0.2608925022599494,0.12431866027252254
-0.92,1.1,50,0.9,0.3,40,1.2850588500398152,0.02848768412161773,0.44363885789391994,10.882048084459747,-0.13289627651546676,0.06421368104871805
-0.95,1.2,40,0.9,0.3,50,1.6209097819439013,0.03329276350537458,0.4430677410585111,10.463550590303115,-0.17507824696824736,0.07514147481339195
-0.92,1.3,40,0.85,0.4,40,2.3848870184123108,0.042316138607986,0.44306509274017125,11.434825521746047,-0.24624986681234984,0.09550772403729321
-0.88,1.1,40,0.9,0.3,50,1.291768229094861,0.02859018467226071,0.4427152815768226,10.947003456792995,-0.13746548387385404,0.06457916828719085
-0.9,1.3,40,0.85,0.5,40,3.431336693972927,0.051903810124638516,0.442618401925778,11.887306694336464,-0.19296956149661715,0.11726536876643955
-0.9,1.4,40,0.9,0.3,30,1.312716998474912,0.02890836790857465,0.44238527524589394,10.991352446204994,-0.1378789857223044,0.065346587072787
-0.92,1.1,60,0.9,0.3,50,1.3266300493877603,0.02911815323709388,0.4423491154590297,11.01000081177368,-0.1338463004954209,0.06582618167299308
-0.88,1.4,50,0.85,0.5,30,3.0987724975788247,0.049118145969940796,0.4421476178007633,12.393137726583943,-0.26611650297711487,0.11108992560958225
-0.88,1.2,40,0.85,0.5,50,3.998720686336279,0.05622039770191245,0.44207091921191566,12.48700404739852,-0.21381132989249052,0.12717506458497005
-0.9,1.2,40,0.9,0.4,30,1.6988687212604692,0.034322747653185104,0.440915913452837,11.390904704956808,-0.132885801480371,0.0778442025020185
-0.92,1.1,50,0.9,0.3,30,1.2413340883834056,0.027812483964767987,0.44083875647962834,10.766397988067952,-0.14667771095618787,0.06308992473091062
-0.95,1.4,50,0.85,0.5,50,4.826918654776239,0.06173868047712716,0.4405686441409975,11.602746175632548,-0.284667712868681,0.1401340773978654
-0.88,1.2,50,0.85,0.5,40,3.6326989923454702,0.053493891707888874,0.44031047926144107,12.911460058121415,-0.28957499642207163,0.12149129813493732
-0.88,1.4,60,0.85,0.5,50,4.0513355347327025,0.05659637616048929,0.44016295139836636,12.745709963515557,-0.23758253096117254,0.1285805086063846
-0.92,1.3,50,0.85,0.4,50,2.6864905612993133,0.045344536279603,0.4397223143816105,12.276518616865935,-0.2374667164003489,0.1031208442159044
-0.9,1.1,60,0.9,0.3,50,1.3143152650844474,0.02893252896065568,0.43937466030589506,10.93278994040757,-0.13384630049542146,0.06584933446210278
-0.92,1.3,40,0.85,0.4,50,2.7541952182860983,0.04599137897403449,0.43936745900467555,11.918217036463279,-0.255054162867174,0.10467634330093861
-0.92,1.4,60,0.85,0.5,40,3.7762815409368278,0.054587438718419756,0.4382922235961648,12.709993489788236,-0.2663756798496143,0.12454576143407854
-0.9,1.3,50,0.85,0.4,50,2.6373025216034844,0.044867361349418156,0.43808765419844337,12.210710431894375,-0.2378194129536486,0.10241640210453021
-0.88,1.3,40,0.85,0.5,40,3.3569895506316865,0.05129901685044502,0.43722581745705347,11.740204342431317,-0.19421060993557104,0.11732842572930605
-0.92,1.1,40,0.9,0.3,30,1.2218284552060026,0.027507162866369894,0.43712045596455384,10.5310098289613,-0.1570303136952429,0.06292810709503939
-0.9,1.1,50,0.9,0.3,30,1.2128866622123033,0.02736633068869998,0.4369046049837672,10.671289455488829,-0.15386055224104833,0.06263685568092547
-0.9,1.3,40,0.85,0.5,50,3.91804769186629,0.0556364292562046,0.43680314779515045,12.320415171316684,-0.21701206682967789,0.12737185969707496
-0.88,1.3,60,0.85,0.5,40,3.738866591014318,0.05430557204540887,0.43652264099750826,12.685082188714825,-0.2608925022599493,0.12440493790038912
-0.95,1.1,60,0.9,0.3,50,1.5564725965886064,0.032418835332101104,0.43613741305673936,10.254354997480412,-0.17507824696824725,0.07433169996788047
-0.95,1.3,40,0.9,0.3,50,1.588683609961929,0.03285832347701856,0.4358062633619816,10.27342028815396,-0.17507824696824748,0.07539662973986762
-0.95,1.1,40,0.9,0.3,30,1.4636446418251587,0.031121701737276686,0.4356874345425532,10.405335690736948,-0.17507824696824748,0.07143125844322934
-0.88,1.2,40,0.9,0.4,30,1.6686134202919831,0.03392647357460188,0.43548895883353594,11.247293184389198,-0.132885801480371,0.07790432544024646
-0.95,1.1,50,0.9,0.3,30,1.4618277508378896,0.031095845054309512,0.4351932308925805,10.396112787007125,-0.17507824696824736,0.07145296122950257
-0.95,1.1,60,0.9,0.3,30,1.4609781115835472,0.031083747274362805,0.43498592354697774,10.390437151986104,-0.17507824696824748,0.07145920268154565
-0.88,1.1,60,0.9,0.3,50,1.2958544234230858,0.02865246835652746,0.43479797679694143,10.820553614245796,-0.13384630049542112,0.06589834793529567
-0.9,1.3,50,0.85,0.5,40,3.549158454598958,0.05284246771943857,0.4341965139894507,12.70349167342887,-0.2956607327685289,0.12170173185849768
-0.92,1.2,60,0.9,0.3,30,1.2453606923010048,0.027875192544643657,0.43387769685245314,10.69543433533113,-0.12843085939988097,0.06424665924720958
-0.92,1.4,40,0.85,0.4,40,2.3115893492276434,0.04154080897519541,0.4336068745791578,11.162678578468745,-0.24809667153033976,0.09580292982096587
-0.95,1.1,40,0.85,0.5,40,3.987258256906755,0.0561379817739569,0.43344962852467445,10.910253586399937,-0.28466771286868064,0.12951443046573335
-0.9,1.2,40,0.9,0.3,40,1.2631031009214135,0.028150217459936178,0.43342710085065705,10.67903703943674,-0.14367245877151646,0.06494798641960255
-0.95,1.1,50,0.9,0.3,50,1.5331749506963153,0.03209761499005781,0.4329612930789489,10.167732673042215,-0.17507824696824748,0.07413506819928342
-0.88,1.1,50,0.9,0.3,30,1.1982931483013477,0.027135299549386982,0.4329176494207981,10.574289451362532,-0.15386055224104878,0.0626800491633718
-0.9,1.4,40,0.85,0.5,40,3.296558389928613,0.05080003552565615,0.4321895399805984,11.583593437514832,-0.19708684054883652,0.11754110367394971
-0.9,1.4,60,0.85,0.5,40,3.6758364675813624,0.053825835258541455,0.43197996678480627,12.518111329675984,-0.2663756798496145,0.12460261909635073
-0.88,1.3,40,0.85,0.5,50,3.8197326298090744,0.05491211421810638,0.43091412753412056,12.15170107088835,-0.21821614279239332,0.12743168698677287
-0.88,1.3,50,0.85,0.4,50,2.565732904488212,0.044161808979459316,0.430830529672649,12.00981120335012,-0.23781941295365028,0.10250389872095199
-0.92,1.4,40,0.85,0.4,50,2.6729004047021134,0.045213315503919604,0.43082504847734143,11.657429548547178,-0.25664223549385934,0.10494588386565812
-0.95,1.2,40,0.85,0.5,40,3.9261554388425743,0.055695535528857976,0.42958024831056596,10.808812594173467,-0.2846677128686811,0.12965106228206463
-0.88,1.4,40,0.9,0.3,30,1.2610980635728635,0.028119241987077714,0.4292837322834861,10.655315542705983,-0.14463879066501129,0.065502696404318
-0.92,1.4,50,0.85,0.4,50,2.588314533303568,0.044385890797602245,0.42913815573663383,11.94401429957232,-0.24386648266566768,0.10343030607803211
-0.95,1.4,40,0.9,0.3,50,1.5567397397336085,0.032422502191219005,0.4284648003956477,10.078448650888209,-0.17507824696824736,0.07567133207040536
-0.95,1.2,60,0.9,0.3,50,1.5224042646032716,0.03194814646165711,0.42826953368162773,10.057543882372274,-0.17507824696824736,0.07459822366306149
-0.95,1.2,40,0.9,0.3,30,1.4334605962895695,0.030689735523536932,0.4281610686522442,10.208377817350913,-0.1750782469682476,0.07167801505200226
-0.88,1.3,50,0.85,0.5,40,3.459646645543054,0.05213153011551763,0.42809508594973444,12.526509508847894,-0.29566073276852933,0.12177558637437559
-0.9,1.2,60,0.9,0.3,30,1.2216446669617462,0.02750427373861508,0.4277731951253854,10.536914537150803,-0.12938198634698872,0.06429639363109989
-0.9,1.4,40,0.85,0.5,50,3.7684661608532304,0.05452873797763069,0.4272544390626561,12.026603320919072,-0.22100668668734014,0.12762591325501513
-0.95,1.2,50,0.9,0.3,30,1.4298622944456216,0.030637895054506536,0.42716776661902667,10.188578882228214,-0.17507824696824736,0.07172333085195357
-0.88,1.2,40,0.9,0.3,40,1.237732891210313,0.027756308227064874,0.42688961774975726,10.514925703598452,-0.1445501545218093,0.06501987181926647
-0.95,1.2,60,0.9,0.3,30,1.428182368172878,0.03061366708236224,0.426752435476016,10.177962133510237,-0.17507824696824748,0.07173636173444349
-0.9,1.2,40,0.9,0.3,50,1.2349294969414562,0.027712517077449927,0.4265538898144912,10.508784685008802,-0.14383308215409885,0.06496838439218579
-0.92,1.2,50,0.9,0.3,40,1.2245104243260982,0.027549296833855097,0.42623032533038924,10.419949056235334,-0.14207747274188787,0.06463476481289891
-0.9,1.4,50,0.85,0.4,50,2.5244745286118753,0.04374883059383827,0.4257966007675042,11.829660670595597,-0.24435925084411958,0.1027458427685435
-0.95,1.3,40,0.85,0.5,40,3.865584436560976,0.05525167642658957,0.42566958331615895,10.70341254839,-0.2846677128686811,0.12979944678253488
-0.95,1.1,40,0.9,0.3,40,1.4427786560091143,0.030823636732845383,0.4255290438504427,10.061303953993368,-0.17507824696824736,0.07243603504459903
-0.95,1.2,50,0.9,0.3,50,1.5002830908198859,0.03163922006503861,0.42528280766088006,9.975613701042358,-0.17507824696824714,0.07439571855504604
-0.95,1.1,50,0.9,0.3,40,1.4409771532888551,0.030797787524235787,0.4250466063520869,10.05244080256837,-0.17507824696824736,0.07245743658220029
-0.88,1.4,40,0.85,0.5,40,3.2006608944810884,0.04999411969077072,0.4250165634875512,11.388836680819011,-0.20028516732289592,0.11762863847125116
-0.9,1.3,40,0.9,0.4,30,1.6169653532170312,0.033239866796414,0.4249152612341139,10.933768334354237,-0.1328858014803711,0.07822704861169945
-0.95,1.1,60,0.9,0.3,40,1.4401347101050392,0.030785693241378365,0.42484360293141005,10.046955635377852,-0.17507824696824736,0.07246359137564475
-0.9,1.4,50,0.85,0.5,40,3.4080449741599432,0.051715399610617885,0.4239682013673393,12.370997583178788,-0.30170426720888466,0.12197943016441001
-0.9,1.1,50,0.85,0.5,50,3.504453436397217,0.05248910903916837,0.4232902322417053,11.9596148486945,-0.27813741431946715,0.12400264650849839
-0.92,1.2,50,0.9,0.3,30,1.1819442610501745,0.02687471272642772,0.4231011110034899,10.297531621451087,-0.15620595760496214,0.06351841682166144
-0.92,1.2,60,0.9,0.3,50,1.253401294892062,0.028000089007504947,0.42261759524147663,10.484839582922335,-0.1366430953642942,0.06625395942520132
-0.92,1.2,40,0.9,0.3,30,1.1739800308059798,0.026747085960415307,0.4224909867017552,10.146116988738319,-0.1650979817053143,0.06330806289909471
-0.88,1.4,60,0.85,0.5,40,3.5281725633374883,0.05267701016032866,0.42235412149302315,12.242521276104762,-0.2663756798496134,0.1247223774545286
-0.9,1.1,50,0.9,0.3,40,1.1661176229250398,0.026620647089777183,0.42205278887701836,10.288355721619116,-0.17398938013822285,0.0630742120212222
-0.95,1.4,40,0.85,0.5,40,3.8055440371748324,0.054806406119898954,0.4217189792696365,10.595453117127697,-0.28466771286868087,0.12995954371040322
-0.88,1.1,50,0.85,0.5,50,3.4747475300768302,0.05225242836284827,0.4213066740231053,11.90371588757998,-0.2781374143194689,0.12402468696705869
-0.92,1.1,50,0.85,0.5,50,3.5217824158509075,0.05262648164034012,0.42122350124352764,11.91649981463993,-0.27848425398231436,0.12493719245240892
-0.95,1.3,40,0.9,0.3,30,1.4035392612525444,0.030256389918359217,0.4205466090225607,10.00492581768926,-0.17507824696824748,0.07194539028309245
-0.92,1.1,40,0.85,0.5,40,3.0270571075115145,0.0484888754639452,0.42050023717794016,10.954853142182714,-0.2972434701342065,0.11531236174648458
-0.95,1.3,60,0.9,0.3,50,1.488665355091305,0.03147591710442299,0.4203123313136261,9.854163332135954,-0.17507824696824748,0.07488697037759875
-0.88,1.2,40,0.9,0.3,50,1.209875123588397,0.027318775538188955,0.42002884349038194,10.3450814164516,-0.14471061327292278,0.06504023702556636
-0.88,1.4,40,0.85,0.5,50,3.6468007656704744,0.05360273239667834,0.4197277784020613,11.811881270411757,-0.22260431119679158,0.1277083270512817
-0.95,1.3,50,0.9,0.3,30,1.398194803573964,0.030178438875141822,0.419050770543089,9.974168308065433,-0.1750782469682476,0.07201618752789936
-0.95,1.3,60,0.9,0.3,30,1.3957037419875724,0.030142048395676024,0.4184271910265833,9.95849581219235,-0.17507824696824725,0.07203654313603404
-0.88,1.2,60,0.9,0.3,30,1.1863229336970704,0.026944689354616136,0.4183855508591417,10.308901106237672,-0.13209538694212664,0.06440157720381609
-0.95,1.2,40,0.9,0.3,40,1.4128502560545888,0.030391795387014975,0.4181625836512276,9.872402088238386,-0.17528736487901142,0.07267937537989658
-0.88,1.1,50,0.9,0.3,40,1.1518325408181465,0.02638978363761324,0.41810833042444895,10.192693265907739,-0.17398938013822207,0.06311709601868792
-0.9,1.1,40,0.9,0.5,30,2.033852905937926,0.038444346756702386,0.4175398284900094,10.998246965911502,-0.16648805858679805,0.09207348409308036
-0.95,1.3,50,0.9,0.3,50,1.4676978319201752,0.031179317497115777,0.4175160826265386,9.777094854670034,-0.1750782469682477,0.07467812329760043
-0.95,1.2,50,0.9,0.3,40,1.40928243024358,0.030339969903441677,0.41719297764328095,9.853366748259168,-0.17560374051276706,0.07272406662938545
-0.88,1.3,40,0.9,0.4,30,1.5730589855290926,0.03264580437734854,0.41682110108605214,10.719639399034325,-0.13362424300641096,0.07832090144258043
-0.95,1.2,60,0.9,0.3,40,1.4076167322070043,0.030315748934845566,0.41678627291117587,9.843124979124731,-0.1750782469682476,0.07273691794860614
-0.9,1.2,60,0.9,0.3,50,1.2296003428256967,0.027629125131367616,0.4167150982576919,10.330999575731788,-0.13664309536429475,0.06630219362554049
-0.9,1.2,50,0.9,0.3,30,1.144555553068924,0.026271609293692988,0.41639547223894663,10.131985149483176,-0.16346527264364286,0.06309292738566846
-0.88,1.4,50,0.85,0.4,50,2.432260755841069,0.042808667044458515,0.4161546712179868,11.562346764097537,-0.24435925084412102,0.10286720300211365
-0.92,1.1,40,0.85,0.5,50,3.553939541956293,0.052880059766505116,0.4161270981926652,11.381769794491435,-0.3086280467775626,0.1270767032384463
-0.88,1.4,50,0.85,0.5,40,3.2927136093533997,0.050768060122368786,0.4158522820540496,12.135101627774143,-0.3017042672088862,0.1220819562937262
-0.88,1.1,40,0.9,0.5,30,2.016809146710099,0.03824551185705616,0.4152707685990609,10.936425282513083,-0.16648805858679805,0.09209777029594335
-0.9,1.3,40,0.9,0.3,40,1.1944240411602367,0.027073798913695546,0.4139349599639608,10.15088194957116,-0.15044258295284385,0.06540592492127924
-0.9,1.2,50,0.85,0.5,50,3.365361676909637,0.05136761779377719,0.41347253899322584,11.666064730017723,-0.28431095524904004,0.12423465393579324
-0.92,1.3,60,0.9,0.3,30,1.1745340412185175,0.02675597858046319,0.4133911038420382,10.14678060006233,-0.14241676245538426,0.06472316005785886
-0.92,1.2,40,0.85,0.5,40,2.940331988336888,0.04771327777548984,0.41302767813040414,10.749369676832327,-0.2987388203511606,0.1155207757297695
-0.95,1.4,40,0.9,0.3,30,1.3738800375626714,0.029821666535343683,0.4128528854042559,9.796528411649726,-0.1803799909889624,0.0722331551737685
-0.92,1.2,50,0.85,0.5,50,3.401966330284867,0.051666070228143735,0.41281678193677573,11.663748109043176,-0.28452084893042595,0.1251549658077044
-0.95,1.4,60,0.9,0.3,50,1.4552547972108267,0.031002149289873326,0.41227532011470513,9.645768509442645,-0.17507824696824748,0.07519768411373197
-0.92,1.1,60,0.9,0.3,40,1.1549387229268926,0.02644010883386594,0.4120867626319291,10.068674595260287,-0.17678801697003943,0.06416150973886517
-0.95,1.4,50,0.9,0.3,30,1.366824448851526,0.029717478445659973,0.4108525030301792,9.754512662448134,-0.1810125420929516,0.07233125811935744
-0.95,1.3,40,0.9,0.3,40,1.383182341556338,0.02995857504848587,0.41071170860460676,9.677386160684888,-0.18243099310189181,0.07294307520540416
-0.95,1.4,60,0.9,0.3,30,1.3635412021858957,0.02966889324115285,0.41002093011629825,9.733704645379456,-0.17567492209314273,0.07235946036398086
-0.95,1.4,50,0.9,0.3,50,1.4354183205895263,0.030717909217609307,0.4096702436944909,9.573694485263202,-0.17507824696824748,0.07498203662679734
-0.88,1.2,50,0.85,0.5,50,3.3079414807620218,0.05089454204259103,0.4095126577811431,11.556649044828552,-0.2843109552490398,0.12428075439316635
-0.92,1.2,40,0.85,0.5,50,3.4558676897459897,0.05210121379142074,0.4093883857913136,11.18645913150926,-0.31009917248939933,0.12726597920142127
-0.95,1.3,50,0.9,0.3,40,1.377883149082074,0.029880646538474664,0.4092515819932387,9.647817347115721,-0.1829028326678298,0.07301290417239811
-0.9,1.1,60,0.9,0.3,40,1.143532695756123,0.026254967602113544,0.409049977267482,9.991621250986265,-0.17678801697003743,0.0641852317839029
-0.9,1.4,40,0.9,0.4,30,1.5373708253335994,0.032155676484858065,0.4089042822175846,10.471978699107586,-0.13787898572230228,0.07863863961137856
-0.92,1.3,50,0.9,0.3,40,1.1654176138864987,0.026609368449749704,0.40881099393261916,9.953807089474626,-0.1516727932561608,0.06508965963409365
-0.95,1.3,60,0.9,0.3,40,1.375413185690964,0.029844266578357148,0.40864094469947126,9.632710035554387,-0.17891346043726886,0.07303298155867777
-0.88,1.2,50,0.9,0.3,30,1.1163469395288321,0.025809825799251174,0.40849447072417916,9.940807528784465,-0.16346527264364352,0.06318280331553938
