UnivSize,MA_h,Threshold,Hold_h,TopN,Sharpe,Sortino,Ann_Ret,MaxDD,Total_Ret,Win_Rate,Active_Days
80,208,-0.8,26,5,1.1200190722843515,21.941994276226527,6085.542535015197,-0.8549098121867382,1.1420950821487953e+28,0.5981441827266238,1401
80,208,-0.4,13,5,1.1170482355105842,12.55696243764234,50.409715543188966,-0.5657790929839208,4851322059391.096,0.6014986376021798,1468
80,208,-0.4,13,10,1.1146654993660394,12.407625145420981,49.775999785908745,-0.5446776531163099,4425093439163.592,0.6001362397820164,1468
80,208,-0.8,26,10,1.114432485525235,21.927758557062937,5759.833428740665,-0.8660922554994999,7.596506941011732e+27,0.5974304068522484,1401
40,104,-0.6,4,3,1.109568808599112,1.5957398857947869,0.5124639050855493,-0.5935956084353406,20.48833110400303,0.5254957507082153,1412
40,52,-0.2,4,5,1.1050222099367069,1.7059735477051694,0.43949915931479566,-0.515945245007623,13.893447725667652,0.5286493860845839,1466
40,208,-0.4,4,5,1.102917479628936,1.5715166703881098,0.5051091625045605,-0.5334913725342221,19.72558956479534,0.5356652949245542,1458
60,52,-0.4,4,5,1.1012346363590033,1.69234520512721,0.3857967321183635,-0.4276618037550024,10.23503674145802,0.5191256830601093,1464
40,104,-0.2,4,5,1.1007674304404993,1.6953807328412598,0.4478004572383172,-0.5229780057964957,14.54212622425877,0.520136518771331,1465
80,104,-0.6,4,5,1.0978715037446192,1.5949149064366404,0.4188595551804024,-0.5442844368243234,12.381166164730239,0.532235939643347,1458
20,156,-0.4,4,10,1.093456277467975,1.5379697735520899,0.5059925190051542,-0.6133723400463253,19.81594429201462,0.528169014084507,1420
20,208,-0.8,4,5,1.0877496947934995,1.402587876430071,0.6242227359113697,-0.603140412876726,35.45418731028239,0.53,900
20,208,-0.8,4,10,1.0855723707435636,1.396246314969518,0.6211874548487142,-0.6001268861386699,34.95212531293366,0.5288888888888889,900
60,208,-0.4,4,5,1.0832178973919373,1.5721316001886396,0.4424712571174898,-0.41291688542865157,14.12294748768226,0.5368852459016393,1464
80,104,-0.2,4,10,1.0794522101403738,1.5362987562757524,0.3687681461037169,-0.4493053342809822,9.250933742474126,0.5387755102040817,1470
40,208,-0.2,4,5,1.0778715702184458,1.5812745771761747,0.4787671057928238,-0.5692672957110643,17.18251513452995,0.5252387448840382,1466
20,208,-0.8,4,3,1.077803539669096,1.3822449861731583,0.6140368280990307,-0.5979026984513434,33.792931416786615,0.5272525027808677,899
40,52,-0.8,8,3,1.077080079206658,1.520100109545369,0.7722781283795728,-0.8565526569099171,68.60495851162008,0.5337286879169756,1349
20,156,-0.4,4,5,1.0766282406172005,1.5310968938822564,0.49847286172755023,-0.6200562384786492,19.057572195933165,0.5246478873239436,1420
20,52,-0.8,13,10,1.0749674108250258,1.4951537627593705,0.5743320134998735,-0.9487874617083902,27.926231847304138,0.5094339622641509,1272
80,208,-0.4,4,5,1.0656189939391476,1.514624619101752,0.39775046134196734,-0.37039064916148157,10.973742539166837,0.534106412005457,1466
20,156,-0.8,8,3,1.061998442483351,1.6077008363008205,0.92339801004211,-0.9076034665581219,126.67831936538839,0.5303482587064676,1005
20,104,-0.2,4,5,1.0615276145722894,1.6358596512286723,0.4415193497261103,-0.45462683802182935,14.049112296910181,0.5220082530949106,1454
20,156,-0.8,8,10,1.061286036029376,1.6066163038016472,0.921475352453724,-0.9078177056006873,125.73509200625796,0.5293532338308458,1005
20,156,-0.8,8,5,1.0604506390711232,1.605269747565859,0.9194324512531187,-0.9078177056006874,124.7394863349324,0.5293532338308458,1005
20,52,-0.8,13,5,1.0596186040766558,1.4748065024982142,0.5398137972347057,-0.9531412262915675,23.54189076176965,0.5098193244304792,1273
80,208,-0.4,13,3,1.044115047853286,11.518465792359777,33.62098487439715,-0.6015743102117564,258711822484.91986,0.5899182561307902,1468
20,104,-0.2,4,10,1.0291698323352443,1.5342078792444982,0.41850433063141135,-0.46118919628908883,12.356348136304728,0.5213204951856947,1454
40,104,-0.4,4,3,1.0268412458100267,1.4975949963615236,0.4315729705132012,-0.4916229205277961,13.296073909170083,0.517193947730399,1454
40,52,-0.6,4,10,1.0182858744948755,1.3429829228123595,0.38787049433047915,-0.3473974615248613,10.360286595992546,0.5299442896935933,1436
80,156,-0.8,13,10,1.0095750989850945,12.130173619714721,71.5591813680812,-0.5734911920902608,62425093944532.87,0.5689277899343544,1371
20,52,-0.4,4,10,1.0063775218950837,1.5134132143465975,0.40707215810012376,-0.5409305080278456,11.578602305365909,0.528236914600551,1452
80,156,-0.8,13,5,1.0040646065581897,12.109743762320862,68.67195358756406,-0.6150245044437144,46197247925675.875,0.5674690007293947,1371
80,208,-0.6,4,3,1.0008175153810477,1.491083563365149,0.38573353743719996,-0.43785566682377164,10.231238781226393,0.5210199862164024,1451
80,156,-0.8,13,3,0.9903294007464551,11.910215688444145,62.22890608616566,-0.6414782059282771,22499285801139.332,0.5689277899343544,1371
40,208,-0.6,4,3,0.9843985162058903,1.439780344122589,0.450718199200556,-0.6322041760247541,14.775856558991201,0.5249287749287749,1404
20,104,-0.6,4,3,0.9777644995186052,1.3677803468681473,0.4517108178225746,-0.5353157040428855,14.856062006584542,0.5364238410596026,1359
80,104,-0.4,4,5,0.9768184459085167,1.4043514637146808,0.33465154525433793,-0.4344120964122068,7.501392969228641,0.5286103542234333,1468
20,52,-0.2,4,3,0.9752871249716193,1.5279669496275874,0.3796757241341042,-0.4071551217194306,9.872284673451052,0.5342465753424658,1460
20,52,-0.4,4,5,0.9745171129163626,1.4653822942310422,0.3882751389564816,-0.5072950799094242,10.384866414069279,0.5241046831955923,1452
40,156,-0.4,4,5,0.9704236367828433,1.3486528182656523,0.40435056941112646,-0.615696728020576,11.399333797247797,0.5274725274725275,1456
60,156,-0.4,4,5,0.9518456425073739,1.384996969135978,0.3638467057303616,-0.5491195963583133,8.98079928577393,0.5314637482900136,1462
80,156,-0.4,4,5,0.9441574406065885,1.410502933366273,0.34213171815826304,-0.4582857340884521,7.861065338158616,0.5311004784688995,1463
80,208,-0.8,52,10,0.9368214962028466,86.51464056112609,300837239.6563844,-0.9180056121411884,7.230989150460074e+62,0.6327096327096328,1443
80,208,-0.8,52,3,0.9359971294187366,87.06298227552108,301598302.3755588,-0.9180056121411884,7.367721198705752e+62,0.6313236313236313,1443
20,156,-0.4,4,3,0.9359554839081676,1.3250156394656774,0.3985366237095569,-0.6179386346322133,11.0237637760728,0.5169014084507042,1420
80,208,-0.8,52,5,0.9350694870087729,86.21653679628605,274071041.74317974,-0.9224508287142111,3.623769945037535e+62,0.6313236313236313,1443
40,52,-0.4,4,3,0.9336492354143314,1.4826790568737864,0.3492208763064568,-0.550825150585508,8.214011490312378,0.5181631254283756,1459
40,156,-0.6,4,10,0.9329102170824752,1.2452009568020876,0.40016922038578717,-0.6636684030694537,11.128219013535613,0.529621698786581,1401
40,156,-0.6,4,5,0.9231151958024127,1.2353516672526736,0.39405121560492473,-0.6756858792556228,10.740779133789303,0.5324768022840828,1401
40,156,-0.2,4,10,0.916956821552232,1.3891490833421072,0.3629823496725928,-0.6276097021957115,8.933996868650166,0.5333333333333333,1470
20,104,-0.6,4,10,0.9121764322065442,1.2676658914126466,0.40498173831752937,-0.5491181073493174,11.440710214638354,0.5346097201767305,1358
20,104,-0.6,4,5,0.9088175174825124,1.257794630461983,0.40199807193013726,-0.5526803364134611,11.24616226647168,0.5368188512518409,1358
40,156,-0.8,4,10,0.9054208593000584,1.1542601870775533,0.42873140529104004,-0.6966562692372573,13.087021173492934,0.5201048951048951,1144
60,208,-0.6,4,3,0.9047539919125178,1.3061004175257716,0.35744084799035614,-0.5680529334000068,8.638426012652578,0.524008350730689,1437
60,52,-0.6,4,5,0.9009772966596632,1.2080907057923935,0.2936815508256203,-0.4267796467559327,5.746824377399788,0.5192572214580468,1454
80,156,-0.2,52,3,0.8985453044775829,41.7173420528317,82256286.72375084,-0.8926478937135323,4.8289724130829504e+58,0.6972789115646258,1470
60,104,-0.2,4,5,0.896457909513286,1.3253147146337705,0.30655029253630794,-0.46971097599293965,6.260570448961974,0.5217687074829932,1470
80,52,-0.6,4,5,0.8963483392971549,1.3488689028671543,0.26678387749798627,-0.37415654759040906,4.773601452058215,0.5219178082191781,1460
60,208,-0.2,4,5,0.887841985085725,1.327299602018657,0.31892102284644697,-0.4299035675685883,6.785995135260342,0.5276073619631901,1467
80,156,-0.2,52,5,0.8874113727373109,41.38608122903981,83334264.26372652,-0.8950212194417458,5.318360717948509e+58,0.6993197278911565,1470
80,156,-0.2,52,10,0.8850745458906792,40.88725276047243,74145521.85649826,-0.8917966333840538,2.236640353434037e+58,0.6979591836734694,1470
20,104,-0.2,4,3,0.8819737832645373,1.3966683306875365,0.3342116194596134,-0.4305610350617234,7.48063900819146,0.515818431911967,1454
20,208,-0.4,4,5,0.8805218795056106,1.199014315066656,0.37678746190815016,-0.5147300366450864,9.704665252827532,0.5265392781316348,1413
80,104,-0.6,52,3,0.8692260069029575,61.37960491044749,98608147.01804075,-0.9466743127871999,1.85211675406189e+59,0.6775510204081633,1470
40,156,-0.8,4,5,0.8665842356804009,1.0975031703407507,0.396662076212859,-0.7062134186069016,10.904788939572327,0.5201048951048951,1144
80,156,-0.6,4,3,0.8651674275758573,1.3043970884160312,0.30527786852936223,-0.482383836415751,6.208309325290392,0.5210489993098689,1449
20,52,-0.4,4,3,0.8624594468009243,1.2707167621044815,0.32316320532486165,-0.4914843775967249,6.973592105699087,0.5326909841706814,1453
80,104,-0.6,52,5,0.8575386273095114,61.227226415793055,117047573.90641457,-0.9461316982231223,6.601540106841111e+59,0.6782312925170068,1470
40,52,-0.6,4,5,0.8476175392834487,1.1218619439785584,0.2986558274516078,-0.37406841716878403,5.941548569723709,0.5222841225626741,1436
60,104,-0.6,4,3,0.8469644832137669,1.1498622935396872,0.3156823962709314,-0.542138182617917,6.645359202590938,0.5262430939226519,1448
80,208,-0.2,4,5,0.8377302999774189,1.2232165047720083,0.27707257857494594,-0.4884332648019363,5.130458019728917,0.5217983651226158,1468
40,156,-0.8,4,3,0.8335861723279803,1.0508211645331895,0.3701361459609045,-0.7239991490334763,9.32713643657129,0.5192307692307693,1144
40,156,-0.6,4,3,0.8335629152989356,1.1148141659830664,0.33868764535121776,-0.6895550320920161,7.693860319934515,0.5310492505353319,1401
60,156,-0.6,4,3,0.826328518629766,1.139375239119917,0.30845759725846067,-0.612374090765176,6.339521323554093,0.5184155663655317,1439
20,208,-0.4,4,10,0.8208614530265907,1.1132158303489528,0.3353851191819528,-0.5228325964570987,7.536097816859835,0.5265392781316348,1413
80,104,-0.6,4,3,0.8185678097763085,1.200728828318719,0.28334568934916815,-0.5848287666385503,5.3572705434836845,0.522960932145305,1459
60,156,-0.2,52,5,0.8155907177174911,48.078954856883364,244503955.16749915,-0.9193816845353779,1.5544968527670066e+62,0.6782312925170068,1470
60,156,-0.2,52,3,0.8155664964215331,48.35061784774739,243420740.05696958,-0.9143916750526806,1.504156973805387e+62,0.6775510204081633,1470
60,156,-0.2,52,10,0.8149938728704401,47.36122133878947,232503698.9133752,-0.9155105314579123,1.0704024990715355e+62,0.6768707482993197,1470
80,52,-0.4,4,5,0.8143170586809569,1.2183666908156092,0.2368954383791777,-0.4889555894402534,3.8368876408020034,0.5156889495225102,1466
60,156,-0.2,4,5,0.8132735440858676,1.1884122330829854,0.27686416322745777,-0.45941252485117634,5.123044265577648,0.5312925170068027,1470
40,208,-0.4,4,3,0.8114084830692261,1.1364564107251514,0.3124768239915814,-0.5634363235441524,6.508328136473802,0.5205761316872428,1458
60,52,-0.2,4,5,0.8063118185155147,1.207579518930632,0.24677427749853398,-0.438927285547273,4.13074665884947,0.5098706603131382,1469
80,104,-0.6,52,10,0.8062759889196666,64.06131450339427,108302208.14998041,-0.9443976964045521,3.7119658376022295e+59,0.6775510204081633,1470
20,156,-0.2,4,5,0.8045622367852404,1.160784978830016,0.3108963783723535,-0.48905221284194844,6.441553300895364,0.5189786059351277,1449
40,104,-0.8,4,10,0.796581412438531,0.9796716522537959,0.32454098627079264,-0.6067892118013986,7.0353553085799305,0.5197645079899075,1189
20,156,-0.2,4,10,0.7952454939352432,1.1380323243688408,0.30423136063517964,-0.4416054461684501,6.165571257571872,0.5203588681849551,1449
80,52,-0.8,4,10,0.7875739868118409,0.9062497053851641,0.2891039844056329,-0.740255201166937,5.57182345425491,0.5245901639344263,1403
80,208,-0.4,4,3,0.784950863112586,1.102826975935238,0.26470556404055245,-0.45254521036782436,4.703741312208355,0.5238744884038199,1466
20,156,-0.2,4,3,0.7805960784466318,1.125336238531514,0.29553183032008024,-0.533477728782934,5.8186964903054434,0.5058661145617668,1449
40,104,-0.8,4,5,0.7742719370359081,0.9544559935568387,0.309305791191413,-0.6131849167555272,6.374869309101821,0.5164003364171573,1189
60,208,-0.4,4,3,0.7698111178308178,1.1169722549295058,0.27025119182314516,-0.5033587596181528,4.891799486983767,0.5273224043715847,1464
20,208,-0.4,4,3,0.7629102022817126,1.039072955859957,0.2958701250304392,-0.5163982230646647,5.831908553081542,0.5208775654635527,1413
80,104,-0.2,4,5,0.7622327312448538,1.0610942681773083,0.23051137480175954,-0.4118521697719991,3.654830624716454,0.5319727891156463,1470
20,208,-0.6,4,3,0.7509915300983728,1.1124409110566722,0.305354325336185,-0.6681065105710289,6.211440350875985,0.5142215568862275,1336
80,104,-0.4,4,3,0.750295700079638,1.0767590933058981,0.23294901745967977,-0.4379816032035756,3.7236335600799695,0.521117166212534,1468
80,208,-0.8,13,3,0.7473294247893986,9.797028492301536,22.583855858095664,-0.7308320193509736,15021156897.46429,0.5472118959107807,1345
20,208,-0.6,4,10,0.7400526688648372,1.0969646978732224,0.2993810068911513,-0.6462910990047877,5.9703387282157845,0.5104790419161677,1336
80,52,-0.8,4,5,0.73443616780623,0.8486667310821336,0.25923336133333286,-0.736302331851747,4.523285936808044,0.5174625801853172,1403
40,104,-0.8,4,3,0.7326644216178447,0.9109585315047459,0.2815451178854953,-0.6097125788329117,5.291437756012466,0.5134453781512605,1190
40,104,-0.2,4,3,0.729577406003263,1.081053560644229,0.2451985958202556,-0.5514697221879669,4.082866027171579,0.5208191126279863,1465
60,104,-0.4,4,3,0.7271041734474805,1.0545177987275287,0.23887334435276708,-0.5228694637867959,3.8945277799883167,0.510580204778157,1465
80,156,-0.2,4,5,0.725450971116659,1.0237978684616484,0.22198192526961003,-0.4153253044214851,3.4208623780622256,0.5312925170068027,1470
80,208,-0.8,13,5,0.7126937949701078,10.435069668735672,23.30426556839369,-0.7308320193509736,18775371685.03876,0.545724907063197,1345
80,208,-0.8,13,10,0.7121668871731414,10.454055417983925,23.256829217319307,-0.7308320193509736,18505375027.147564,0.5471417965850037,1347
20,208,-0.6,4,5,0.7077576356117344,1.032931865767329,0.27297803762584794,-0.6487957363367586,4.986220483336848,0.5119760479041916,1336
40,156,-0.2,4,5,0.7037235211000565,1.0388867871753302,0.2414024120350935,-0.5814163705812813,3.9690948786887974,0.5115646258503401,1470
40,156,-0.4,4,3,0.6936117762442731,0.9370907912519657,0.2432088413125626,-0.7529574497263752,4.022955509628795,0.5274725274725275,1456
40,208,-0.2,4,3,0.6893231724747997,0.9976320352838922,0.23755927391583143,-0.6051970524232819,3.8561673081182235,0.5225102319236017,1466
40,156,-0.2,52,5,0.6873440889783496,66.577277274633,1887303117.9863844,-0.9539003912376877,5.915847892090611e+68,0.6714285714285714,1470
40,156,-0.2,52,3,0.6870792259382001,67.4315316681588,1933595612.434909,-0.9544150773649833,7.080157944298571e+68,0.6659863945578232,1470
40,156,-0.2,52,10,0.6866462184282586,66.30982654277244,1764072282.6159253,-0.9522612620380753,3.5858856360838606e+68,0.6714285714285714,1470
60,104,-0.6,52,3,0.6855211153836064,50.979642118817125,42936159.48253487,-0.9853046852951348,3.8950586888217144e+56,0.6718856364874064,1469
60,104,-0.6,52,5,0.6728647672327476,51.22703927671571,41063712.45897194,-0.9825704636503708,2.7985951265468346e+56,0.6678012253233492,1469
60,52,-0.8,4,10,0.6681557247128,0.7613841559011575,0.2226403376815813,-0.8107775865873091,3.4385532480940064,0.5147275405007363,1358
80,208,-0.2,4,3,0.6651859891653015,0.9642537776843149,0.20516714235838385,-0.46458173074168096,2.989262845585943,0.5122615803814714,1468
40,52,-0.2,4,3,0.6568506021412123,1.0121288015086938,0.20512453223999705,-0.5513307840185753,2.9882172414271664,0.5081855388813097,1466
20,52,-0.6,4,10,0.6538837655123655,0.8278883649413311,0.21023123445683578,-0.5128871346174717,3.1152316041123864,0.5131672597864768,1405
60,52,-0.8,4,5,0.6430903482525518,0.7334319148555811,0.2086302354220113,-0.8102295523022378,3.0750401795612587,0.5088365243004418,1358
80,52,-0.8,4,3,0.6412835298399674,0.7651785186165904,0.21534834580134632,-0.765264711977938,3.2460001412971238,0.5231646471846044,1403
60,104,-0.6,52,10,0.6323434304108753,56.24704974451623,41527801.483417936,-0.9797779546365257,3.04176942164977e+56,0.6678012253233492,1469
60,156,-0.4,4,3,0.6273025082287044,0.9024514512468649,0.19686765861914446,-0.6405910699263612,2.7900227790946976,0.521203830369357,1462
20,104,-0.8,4,5,0.6250798021438153,0.7516821424285965,0.21698203456550735,-0.5682923524041721,3.2884992400158515,0.5112634671890304,1021
20,104,-0.8,4,3,0.6109438680979057,0.7327902957747198,0.20742294576755071,-0.5716786677697783,3.044957440539801,0.5102840352595495,1021
60,52,-0.4,4,3,0.5978938660691092,0.9172307363960392,0.16603236591942228,-0.4917961819266813,2.1231949603198697,0.5116120218579235,1464
60,104,-0.2,4,3,0.5938321143937513,0.8679051726349184,0.17178736341136536,-0.4848622781446118,2.2393058802451824,0.5108843537414965,1470
20,104,-0.8,4,10,0.5936365758972288,0.7115623284795403,0.1956927699170028,-0.5772591539489698,2.762525868922119,0.5102840352595495,1021
20,52,-0.6,4,5,0.5752194390566832,0.7235554351198187,0.17121538985931428,-0.5529522269109859,2.2276012488179036,0.5160142348754448,1405
20,156,-0.6,4,3,0.5681550381044705,0.7303323896739521,0.17590028017419024,-0.704769699242802,2.3245576904681386,0.5199698568198945,1327
40,104,-0.6,52,3,0.5680539605012541,79.02810610837001,143955545.59968743,-0.9972411750931283,3.0614039864982573e+60,0.6472602739726028,1460
40,52,-0.6,4,3,0.5468680577149718,0.7222229123782662,0.15573785647674354,-0.3774897537139661,1.9244582148752571,0.5069637883008357,1436
80,52,-0.6,4,3,0.5404319740193718,0.8682489197780422,0.14468367334664034,-0.5078898156049498,1.7233287841325193,0.49828884325804246,1461
60,52,-0.6,4,3,0.539318090037066,0.7275475995572617,0.14597256872026354,-0.4881169513745037,1.7461458248582145,0.5024054982817869,1455
40,104,-0.6,52,5,0.5383228282297017,91.78589662802563,175357611.03552616,-0.9956497865991946,1.3221507671767628e+61,0.6458904109589041,1460
60,208,-0.2,4,3,0.5259782253854209,0.7646870623122829,0.14809785182959745,-0.47665694011297266,1.7841305167980606,0.520109066121336,1467
60,52,-0.8,4,3,0.5234109258362949,0.59446768573344,0.14603175030661486,-0.8244409563570566,1.7471974630271268,0.5058910162002945,1358
40,104,-0.6,52,10,0.5219672179368352,99.96600017611894,182606011.94098523,-0.9957220208002995,1.7852471375044077e+61,0.6472602739726028,1460
80,104,-0.2,4,3,0.521669620223267,0.726325179859701,0.13650332547628796,-0.44042977183647447,1.5823006430684665,0.5149659863945578,1470
80,156,-0.4,4,3,0.5150876493277233,0.8120979745456498,0.14626014054840986,-0.5400485625872415,1.7512591531497832,0.5133287764866712,1463
80,52,-0.4,4,3,0.5032379035897349,0.8041797933728965,0.1304298553848513,-0.47643153511089753,1.4817241786480868,0.49386084583901774,1466
20,156,-0.6,4,5,0.4940408636313133,0.6281510826774315,0.13247290793364375,-0.7000360901002288,1.5151718606368307,0.5139412207987942,1327
20,156,-0.6,4,10,0.49151484094299064,0.6236389773029292,0.13097567871733173,-0.7000360901002286,1.4906221909099941,0.5116804822908817,1327
80,52,-0.2,4,5,0.48256317589745645,0.6986788552221529,0.1176022078893959,-0.529164456077039,1.2803762276147332,0.5183673469387755,1470
40,52,-0.8,4,10,0.46923637711295796,0.5223331969777373,0.11561544674830393,-0.877894889904662,1.2504915725672898,0.5152701644479248,1277
40,156,-0.2,4,3,0.4552844745712225,0.6626303718507848,0.11651707762052421,-0.6390261962935895,1.264011548433417,0.5197278911564626,1470
20,156,-0.8,4,5,0.4521884253946858,0.49467510081924915,0.10127557752286998,-0.7067636408414053,1.0446604260929515,0.5116279069767442,946
40,52,-0.8,4,5,0.44924292492892126,0.49711042987330933,0.10495925933210337,-0.8779315978997646,1.0959144144777548,0.5121378230227095,1277
20,156,-0.8,4,10,0.4461466699580122,0.4878199324158562,0.09756723911981857,-0.7112710559283729,0.9941621946942751,0.5116279069767442,946
20,52,-0.6,4,3,0.4205362722052755,0.5281342265300656,0.09891557774606641,-0.53919741121667,1.0123968772670002,0.5067615658362989,1405
20,156,-0.8,4,3,0.4146067516663433,0.44984511925230275,0.07864021956348566,-0.7277592165318034,0.7528730799299095,0.514799154334038,946
80,156,-0.2,4,3,0.3825752528484069,0.6024825093444888,0.09007909691688454,-0.5060491764974535,0.8954723026382774,0.5102040816326531,1470
40,52,-0.8,4,3,0.37559182461204277,0.41694434050604734,0.06533188409896495,-0.8848561593207,0.5987331546863055,0.5090054815974941,1277
60,52,-0.2,4,3,0.3323276385590798,0.5134890578547615,0.069778091220559,-0.5356906425445556,0.6488699939063118,0.49693669162695714,1469
60,156,-0.2,4,3,0.2687150930101411,0.38835033565801547,0.04145043347639121,-0.5439079991219874,0.35137033355196,0.5136054421768708,1470
20,52,-0.8,8,3,0.23095031369484256,0.30673549473817485,-0.1700343095257777,-0.9466930943222401,-0.7488669986299263,0.510483870967742,1240
80,52,-0.2,4,3,0.20239390268547228,0.31422922437532447,0.028787266124978172,-0.5603961601381995,0.23419301064682507,0.48027210884353744,1470
20,52,-0.8,8,5,0.14643374946168347,0.19418923598274265,-0.2317942420273147,-0.9652465307223607,-0.8584469697426933,0.5117029862792575,1239
20,52,-0.8,8,10,0.12463470658177377,0.16546557488243163,-0.24758545863693404,-0.9694094845642267,-0.8786496066118059,0.510088781275222,1239
20,52,-0.8,4,3,-0.14550032838666122,-0.15420252353724853,-0.16626486808708085,-0.8823293275695265,-0.7402865402243057,0.4978127734033246,1143
20,52,-0.8,4,5,-0.19514277427935664,-0.20638532743795632,-0.1861051664051402,-0.9005298201947018,-0.782757707280786,0.4978127734033246,1143
20,52,-0.8,4,10,-0.20725151109869466,-0.22006913011610538,-0.19071575936944507,-0.9071502303274337,-0.791717755806018,0.49606299212598426,1143
