,Daily_Return
2024-01-09,-0.0010000000000000009
2024-01-10,-0.007927327075787138
2024-01-11,-0.02005762998831817
2024-01-12,-0.000789765864970704
2024-01-16,-0.013314597090649971
2024-01-17,-0.017007984945055843
2024-01-18,-0.011010860728918548
2024-01-19,0.0016504733223017265
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,-0.006746167044465512
2024-01-25,0.0035273558570205754
2024-01-26,0.0005254547403581444
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,-0.052050529203539475
2024-02-01,-0.0011301514117936229
2024-02-02,-0.028380894120255906
2024-02-05,-0.022727438565629976
2024-02-06,0.001690761076755365
2024-02-07,0.0
2024-02-08,-0.05434743682405463
2024-02-09,-0.0006647633506295936
2024-02-12,0.0
2024-02-13,-0.03749013357317488
2024-02-14,0.0005367221021193025
2024-02-15,0.0
2024-02-16,0.0
2024-02-20,-0.03532544163904883
2024-02-21,-0.020522682607596154
2024-02-22,0.0
2024-02-23,0.0
2024-02-26,-0.017885845015561674
2024-02-27,0.0013195861929804487
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,-0.020930621360186752
2024-03-04,-0.002228021475804254
2024-03-05,-0.016947077718814096
2024-03-06,-0.0010000000000000009
2024-03-07,0.0
2024-03-08,0.0
2024-03-11,-0.03763173964114874
2024-03-12,0.00804175777376237
2024-03-13,0.0
2024-03-14,-0.029412795101997347
2024-03-15,-0.011643533357395652
2024-03-18,-0.0035085562842139817
2024-03-19,-0.001492151588855406
2024-03-20,0.0
2024-03-21,0.0
2024-03-22,0.0
2024-03-25,-0.009123260263031452
2024-03-26,-0.007528391938160017
2024-03-27,0.0
2024-03-28,0.0
2024-04-01,-0.008764486447189523
2024-04-02,-0.023440204152575306
2024-04-03,-0.0028039604301952625
2024-04-04,-0.01304504212299784
2024-04-05,0.00025476116002920435
2024-04-08,-0.00044654206123639906
2024-04-09,-0.020000493519952256
2024-04-10,-0.012438612057816267
2024-04-11,-0.0038479861538064375
2024-04-12,-0.027988156881707527
2024-04-15,-0.016044073343338128
2024-04-16,-0.006302241069267245
2024-04-17,-0.01739279317301401
2024-04-18,-0.017199802807846942
2024-04-19,-0.01479827875537476
2024-04-22,0.0008417462300382983
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.011615267329100787
2024-04-26,-0.008903891056999624
2024-04-29,0.0
2024-04-30,-0.05614405283652957
2024-05-01,-0.02040437116827354
2024-05-02,-0.002904582438071457
2024-05-03,-0.0011710998899366887
2024-05-06,-0.004112399861148086
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-20,-0.008144555097545858
2024-05-21,-0.0037908699162177983
2024-05-22,-0.037713974648650006
2024-05-23,-0.021456132181307375
2024-05-24,-0.002588682228450101
2024-05-28,-0.021790358448692593
2024-05-29,-0.02773704711098446
2024-05-30,-0.006326938221565381
2024-05-31,0.00627697633806279
2024-06-13,0.019702371745945246
2024-06-14,-0.022547356595968404
2024-06-17,0.0015477426288663665
2024-06-18,0.0
2024-06-20,0.0
2024-06-21,0.0
2024-06-24,0.0
2024-06-25,-0.004403032849401134
2024-06-26,-0.004111566945071976
2024-06-27,-0.005482819274591932
2024-06-28,-0.007970070271611007
2024-07-01,-0.025039359642446524
2024-07-02,-0.006817367875133096
2024-07-03,0.0
2024-07-05,-0.016128207820661378
2024-07-08,-0.001966889023054752
2024-07-09,-0.02988542554905005
2024-07-10,0.0006666038587956891
2024-07-11,0.0
2024-07-12,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,-0.08647683014287477
2024-07-18,-0.02116800138286601
2024-07-19,-0.0309574217064309
2024-07-22,0.00550383598508275
2024-07-23,-0.04797357361693033
2024-07-24,-0.012033850429007509
2024-07-25,0.004920804584848559
2024-07-26,0.0140395402494633
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,-0.06281494688007982
2024-08-02,-0.04765164811182909
2024-08-05,-0.043561993420398126
2024-08-06,0.02427204737887667
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-26,-0.012484963605485233
2024-08-27,-0.009296379103026275
2024-08-28,-0.03388576086163053
2024-08-29,0.002463924077375612
2024-08-30,0.0018853829936136268
2024-09-03,-0.023482554252844845
2024-09-04,-0.011838334587031096
2024-09-05,-0.005530747146370252
2024-09-06,-0.036636485230191584
2024-09-09,0.0034850571288604915
2024-09-10,-0.03248840856479329
2024-09-11,-0.0072712109428288985
2024-09-12,0.0
2024-09-13,0.0
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,0.0
2024-09-19,-0.02192477872367482
2024-09-20,-0.004274635511162805
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,-0.0352702894230883
2024-09-26,0.0049697721228356695
2024-09-27,0.0
2024-09-30,-0.021440482560603047
2024-10-01,-0.008561970770404992
2024-10-02,-0.03332510254387111
2024-10-03,-0.018115356724472176
2024-10-04,-0.02416027728392134
2024-10-07,-0.015327738824871484
2024-10-08,0.003232226131404614
2024-10-09,-0.005051794979243129
2024-10-10,0.0
2024-10-11,0.0
2024-10-14,0.0
2024-10-15,-0.00791064752549564
2024-10-16,-0.005022891439612653
2024-10-17,-0.0076255768088536735
2024-10-18,0.0
2024-10-21,-0.028959563905657904
2024-10-22,-0.009673462216180484
2024-10-23,-0.008774497331127673
2024-10-24,-0.01377911108854657
2024-10-25,-0.009465508471501294
2024-10-28,-0.0026651300663520505
2024-10-29,-0.039804569014609825
2024-10-30,-0.004546251082180985
2024-10-31,-0.10483344890984114
2024-11-01,-0.007836475511490582
2024-11-04,-0.0002293661384782375
2024-11-05,0.006454774870485291
2024-11-06,-0.04797705236045113
2024-11-07,-0.0007853127419499284
2024-11-08,0.0
2024-11-11,0.0
2024-11-12,-0.028709981158154818
2024-11-13,-0.005902490599896115
2024-11-14,0.0
2024-11-15,-0.0517960516976973
2024-11-18,-0.005471143240033727
2024-11-19,-0.027471575872829668
2024-11-20,-0.005319862731603453
2024-11-21,0.0
2024-11-22,0.0
2024-11-25,0.0
2024-11-26,0.0
2024-11-27,0.0
2024-11-29,0.0
2024-12-02,0.0
2024-12-03,-0.011317623807487132
2024-12-04,-0.004334785339745961
2024-12-05,-0.03880565971140093
2024-12-06,-0.008853435068205129
2024-12-09,-0.05424365439732781
2024-12-10,-0.014275479852473683
2024-12-11,0.0035987379885034088
2024-12-12,-0.004789937540810807
2024-12-13,-0.02618386740240708
2024-12-16,-0.016266025619472768
2024-12-17,-0.013920223248413688
2024-12-18,-0.048241023542255346
2024-12-19,-0.014178208844067952
2024-12-20,0.012899188431747532
2024-12-23,0.0
2024-12-24,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-30,-0.024799059331828355
2024-12-31,-0.004170594420346063
2025-01-02,-0.007098377183379911
2025-01-03,-0.003201968066441352
2025-01-06,-0.007592616887397763
2025-01-07,-0.0055271249779441645
2025-01-08,-0.006819002976411359
2025-01-10,-0.03333202328345786
2025-01-13,-0.031609249654550364
2025-01-14,-0.0044664013481438
2025-01-15,0.0
2025-01-16,0.0
2025-01-17,0.0
2025-01-21,0.0
2025-01-22,0.0
2025-01-23,0.0
2025-01-24,0.0
2025-01-27,-0.14539642630052518
2025-01-28,0.010410087451028005
2025-01-29,-0.03841443665484501
2025-01-30,0.008678311585234244
2025-01-31,-0.04891642745703839
2025-02-03,-0.010790565513980721
2025-02-04,0.0014787493161554366
2025-02-05,-0.0068682620314642895
2025-02-06,-0.06329343055223491
2025-02-07,-0.006853182367318134
2025-02-10,-0.03093660709996826
2025-02-11,-0.011298297761972553
2025-02-12,-0.035016124947370386
2025-02-13,0.005000991985299352
2025-02-14,-0.05566894517666998
2025-02-18,-0.009175155865923212
2025-02-19,-0.019089686825448426
2025-02-20,-0.013236120504095283
2025-02-21,-0.07184041593060653
2025-02-24,-0.017164696635531107
2025-02-25,-0.0495138770913508
2025-02-26,0.0018951830645739243
2025-02-27,-0.01812324961039491
2025-02-28,-0.006489550127313559
2025-03-03,-0.025904305410334505
2025-03-04,-0.028509798193361635
2025-03-05,0.0067230868413155065
2025-03-06,-0.03977397069327415
2025-03-07,-0.0005464263768960587
2025-03-10,-0.07959974710934736
2025-03-11,0.004489659283061664
2025-03-12,-0.022965363540821015
2025-03-13,-0.007161622365300158
2025-03-14,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-19,0.0
2025-03-20,0.0
2025-03-21,-0.021489729928282575
2025-03-24,0.008030970718979402
2025-03-25,-0.027042356846820437
2025-03-26,0.009148958127312756
2025-03-27,-0.03607534102823251
2025-03-28,-0.03331178228671394
2025-03-31,-0.0020681720505794088
2025-04-01,-0.011192322736838012
2025-04-02,0.0
2025-04-03,-0.12567317375651998
2025-04-04,-0.06500618601868668
2025-04-07,-0.02857745543109902
2025-04-08,-0.030767234416754996
2025-04-09,0.06913580429236821
2025-04-10,-0.04451523993083506
2025-04-11,0.0
2025-04-14,0.0
2025-04-15,0.0
2025-04-16,0.0
2025-04-17,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.0
2025-04-25,-0.033562682732693916
2025-04-28,-0.007908588240430947
2025-04-29,0.0
2025-04-30,-0.0373444458855442
2025-05-01,0.007168886960427168
2025-05-02,0.0
2025-05-05,0.0
2025-05-06,-0.04456074185729897
2025-05-07,-0.0030923950937304934
2025-05-08,-0.0065463642397664
2025-05-09,-0.006634025453530645
2025-05-12,-0.029446004423407945
2025-05-13,-0.016845357898746638
2025-05-14,-0.0056961020867436485
2025-05-15,0.0
2025-05-16,0.0
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,-0.056198821950058875
2025-05-22,0.0029351824836982843
2025-05-23,-0.04941092336172104
2025-05-27,0.01639025572915842
2025-05-28,0.0
2025-05-29,0.0
2025-05-30,-0.0066159798199433295
2025-06-02,0.002387335591496953
2025-06-03,0.004188322560372049
2025-06-04,0.0
2025-06-05,-0.03614236164492579
2025-06-06,-1.2475135425793482e-06
2025-06-09,-0.033308404983970474
2025-06-10,-0.018349037236645604
2025-06-11,0.0
2025-06-12,-0.01796323177081649
2025-06-13,-0.0289093566686216
2025-06-16,0.0032140867941741202
2025-06-17,-0.021651383072530783
2025-06-18,-0.0059751818609597995
2025-06-20,-0.00868992421625081
2025-06-23,0.00779316577871314
2025-06-24,0.009898627300248153
2025-06-25,-0.017137175016231354
2025-06-26,-0.0012772966443198586
2025-06-27,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,-0.011358687300244474
2025-07-03,0.007236418237293041
2025-07-07,-0.010659184642257347
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,-0.035274975932016006
2025-07-11,-0.014192425701610722
2025-07-14,-0.03529409006717077
2025-07-15,-0.02398792579146425
2025-07-16,-0.0034972393976063776
2025-07-17,0.007331591809499827
2025-07-18,0.0
2025-07-21,0.0
2025-07-22,-0.043791916578825085
2025-07-23,0.013892086597104836
2025-07-24,0.0
2025-07-25,0.0
2025-07-28,-0.010407675349009438
2025-07-29,0.003501107522872804
2025-07-30,-0.019697935866526572
2025-07-31,-0.0075622970219377805
2025-08-01,-0.022093754856178704
2025-08-04,0.006508446540233637
2025-08-05,-0.013618407429403012
2025-08-06,-0.009406300061781336
2025-08-07,-0.04994215455484996
2025-08-08,-0.004953799542690929
2025-08-11,0.0
2025-08-12,-0.020300655451839567
2025-08-13,-0.0046513632452281906
2025-08-14,0.0
2025-08-15,-0.02433921398363892
2025-08-18,-0.009902558997971767
2025-08-19,-0.010737791861658574
2025-08-20,-0.010084442040614094
2025-08-21,-0.000953213335340819
2025-08-22,0.0
2025-08-25,0.0
2025-08-26,-0.019954700825814742
2025-08-27,0.0001083044057421656
2025-08-28,-0.034008392565986756
2025-08-29,-0.0015677032706183924
2025-09-02,-0.03650864056424907
2025-09-03,-0.013521980917094889
2025-09-04,-0.023004998908952468
2025-09-05,0.0017125870282650446
2025-09-08,-0.0216864916474635
2025-09-09,-0.007239847292050516
2025-09-10,-0.047052121764702304
2025-09-11,0.009704835189119132
2025-09-12,0.0
2025-09-15,-0.016827172638173682
2025-09-16,-0.007385666222825549
2025-09-17,0.0
2025-09-18,-0.015004226857025627
2025-09-19,-0.01931542778769113
2025-09-22,-0.026725977337942464
2025-09-23,0.0032723804815300017
2025-09-24,-0.03985061026573611
2025-09-25,-0.01965833494412017
2025-09-26,0.007351972330154055
2025-09-29,0.006245479410079913
2025-09-30,-0.02751417207813056
2025-10-01,-0.01583584373148439
2025-10-02,-0.006946698358066494
2025-10-03,-0.0006537068980354555
2025-10-06,-0.014170796450345802
2025-10-07,-0.005084641234279097
2025-10-08,-0.018043453727241254
2025-10-09,-0.021884757003925892
2025-10-10,-0.025212778778331724
2025-10-13,0.0013787728377401276
2025-10-14,0.0
2025-10-15,-0.004537060541784599
2025-10-16,-0.0286958168980459
2025-10-17,0.000771556614699298
2025-10-20,0.0
2025-10-21,0.0
2025-10-22,-0.007078031687316244
2025-10-23,0.01355307663646621
2025-10-24,0.0
2025-10-27,0.0
2025-10-28,-0.0580624535481582
2025-10-29,-0.03467969509099911
2025-10-30,-0.015416036783698184
2025-10-31,-0.008176749592360255
2025-11-03,-0.026775254027855966
2025-11-04,-0.015798564684574745
2025-11-05,0.023338859237309828
2025-11-06,-0.015845499742441094
2025-11-07,-0.025547022285838827
2025-11-10,0.012473377112492745
2025-11-11,0.0
2025-11-12,0.0
2025-11-13,-0.020989182065349388
2025-11-14,-0.0027067142145553724
2025-11-17,-0.040761086667664204
2025-11-18,-0.006396999643542678
2025-11-19,-0.029662679339211073
2025-11-20,-0.014208598727614041
2025-11-21,0.009821149610053537
2025-11-24,0.014723838817322754
2025-11-25,0.0
2025-11-26,0.0
2025-11-28,0.0
2025-12-01,0.0
2025-12-02,-0.017070886738123292
2025-12-03,-0.006708175559693719
2025-12-04,-0.018674683492974076
2025-12-05,-0.013456593071556666
2025-12-08,-0.03369908790629994
2025-12-09,-0.0185157990997038
2025-12-10,0.006655762801342169
2025-12-11,0.0009364530032047735
2025-12-12,-0.046699173753137035
2025-12-15,-0.01352492548860007
2025-12-16,-0.03350755092767099
2025-12-17,-0.003719349221773971
2025-12-18,-0.014261132974424218
2025-12-19,0.0016962583279267474
2025-12-22,0.006220575967724518
2025-12-23,-0.017926772422439563
2025-12-24,0.006149001501183804
2025-12-26,-0.004061031396621617
2025-12-29,0.0
2025-12-30,0.0
2025-12-31,-0.024565533542205364
2026-01-02,-0.0041372394943643975
2026-01-05,0.0028796202330219067
2026-01-06,0.002235936282271922
2026-01-07,-0.052085058691325514
2026-01-08,0.0069578962700684865
2026-01-09,0.0
2026-01-12,0.0
2026-01-13,-0.013456519573563641
2026-01-14,-0.007798559322043208
2026-01-15,0.0
2026-01-16,0.0
2026-01-20,-0.04687752412149615
2026-01-21,0.012468509223065638
2026-01-22,0.0
2026-01-23,-0.0220105442680385
2026-01-26,-0.002653675567092173
2026-01-27,-0.07131041219537482
2026-01-28,-0.014266332698729567
2026-01-29,-0.007389288449888065
2026-01-30,-0.004465219409031551
2026-02-02,0.0008965838157264372
2026-02-03,-0.10539009402380439
2026-02-04,-0.003263682301716808
2026-02-05,-0.05982800353207118
2026-02-06,0.009477600905762884
2026-02-09,0.0
2026-02-10,0.0
2026-02-11,0.0
2026-02-12,-0.07235272286458627
2026-02-13,0.011748121050220384
2026-02-17,-0.0475394433129932
2026-02-18,-0.0030242033234779697
2026-02-19,-0.04001810366749148
2026-02-20,-0.0051850301069762406
2026-02-23,-0.06765842120945309
2026-02-24,0.005276842722903963
2026-02-25,-0.05112210081429869
2026-02-26,0.003395060802580785
2026-02-27,-0.029281005849183916
2026-03-02,-0.00399374815162723
2026-03-03,-0.040072269354659795
2026-03-04,0.013426298221121291
2026-03-05,-0.04067607791008698
2026-03-06,-0.012180574414917933
2026-03-09,-0.020012208396434472
2026-03-10,-0.018266484917316417
2026-03-11,-0.021767754334293232
2026-03-12,-0.03334860302602305
2026-03-13,0.003990330637629214
2026-03-16,-0.00012124007290781336
2026-03-17,0.0
2026-03-18,-0.035714709436911574
2026-03-19,-0.004778021433796242
2026-03-20,-0.053127417699646906
2026-03-23,0.010627098866449414
2026-03-24,-0.054301295529726845
2026-03-25,-0.00830943444468979
2026-03-26,0.0
2026-03-27,-0.04974151604368393
2026-03-30,-0.010555265884864329
2026-03-31,0.0
2026-04-01,-0.044707173848882786
2026-04-02,-0.0049387734072831035
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,-0.03752385357097354
2026-04-09,-0.019239744336150832
2026-04-10,-0.051747110833440746
2026-04-13,0.024329530307351188
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,-0.05324923072532972
2026-04-20,-0.000499658494216737
2026-04-21,-0.04219474599997497
2026-04-22,-0.024349865271318216
2026-04-23,-0.07834547962203742
2026-04-24,-0.00255133430363641
2026-04-27,-0.0013076880905434907
2026-04-28,-0.014574760150266375
2026-04-29,-0.017855883892136215
2026-04-30,0.005350837251159923
2026-05-01,0.0
2026-05-04,-0.04618555639321409
2026-05-05,0.015081719473042154
2026-05-06,-0.06347462825964567
2026-05-07,-0.02035520093730625
2026-05-08,-0.0507832409122666
2026-05-11,-0.02485912398567447
2026-05-12,-0.013992517172209507
2026-05-13,-0.01619083077387551
2026-05-14,0.0
2026-05-15,-0.03751328236960527
2026-05-18,0.0006502626668261069
2026-05-19,-0.033796430673001865
2026-05-20,-0.0009013000162753082
2026-05-21,0.0
2026-05-22,0.0
2026-05-26,0.0
2026-05-27,-0.05950760678829192
2026-05-28,-0.005924081139467741
2026-05-29,-0.029869192987296067
2026-06-01,-0.015264628389462853
2026-06-02,-0.00476324889025026
2026-06-03,-0.0008678581683607689
2026-06-04,0.008200558150284643
2026-06-05,-0.024946678173795478
2026-06-08,0.01720593058760711
2026-06-09,-0.03885135584628985
2026-06-10,-0.03907394629825256
2026-06-11,0.041295783181587
2026-06-12,0.0
